algo,scenario,map,start,goal,n_goals,total_time_us,peak_step_us,reached,ref_reachable,opt_ratio,first_move_correct,cost_walked,steps_taken,tiles_revealed
bug-tangentbug,with_roads,ancient_tile,55,667,1,153.629000,149.086000,1,1,1.000000,1,60,20,1600
bug-tangentbug,with_roads,ancient_tile,589,532,1,158.585000,152.957000,1,1,1.142857,1,72,24,1600
bug-tangentbug,with_roads,ancient_tile,310,223,1,26.273000,24.762000,1,1,1.000000,1,21,7,1600
bug-tangentbug,with_roads,ancient_tile,1349,189,1,167.405000,161.255000,1,1,1.000000,1,87,29,1600
bug-tangentbug,with_roads,ancient_tile,1451,1028,1,139.616000,135.808000,1,1,1.000000,1,51,17,1600
bug-tangentbug,with_roads,ancient_tile,69,65,1,15.988000,15.163000,1,1,1.000000,1,12,4,1600
bug-tangentbug,with_roads,ancient_tile,203,516,1,332.382000,324.340000,1,1,1.090909,1,108,36,1600
bug-tangentbug,with_roads,ancient_tile,561,1256,1,231.173000,231.173000,0,1,,,0,0,1600
bug-tangentbug,with_roads,ancient_tile,1475,58,1,263.679000,254.824000,1,1,1.135135,0,126,42,1600
bug-tangentbug,with_roads,ancient_tile,1385,458,1,97.169000,97.169000,0,1,,,0,0,1600
bug-tangentbug,with_roads,ancient_tile,1578,1349,1,57.756000,55.267000,1,1,1.000000,1,36,12,1600
bug-tangentbug,with_roads,ancient_tile,1022,521,1,267.639000,267.639000,0,1,,,0,0,1600
bug-tangentbug,with_roads,ancient_tile,1105,1448,1,74.005000,70.260000,1,1,1.000000,1,51,17,1600
bug-tangentbug,with_roads,ancient_tile,674,15,1,55.056000,55.056000,0,1,,,0,0,1600
bug-visbug21,with_roads,ancient_tile,1556,243,1,423.849000,405.162000,1,1,1.658537,0,204,68,1600
bug-visbug21,with_roads,ancient_tile,55,667,1,155.623000,151.060000,1,1,1.000000,1,60,20,1600
bug-visbug21,with_roads,ancient_tile,589,532,1,152.824000,147.292000,1,1,1.142857,1,72,24,1600
bug-visbug21,with_roads,ancient_tile,310,223,1,25.948000,24.106000,1,1,1.000000,1,21,7,1600
bug-visbug21,with_roads,ancient_tile,1349,189,1,162.347000,155.757000,1,1,1.000000,1,87,29,1600
bug-visbug21,with_roads,ancient_tile,1451,1028,1,138.530000,134.438000,1,1,1.000000,1,51,17,1600
bug-visbug21,with_roads,ancient_tile,69,65,1,15.562000,14.564000,1,1,1.000000,1,12,4,1600
bug-visbug21,with_roads,ancient_tile,203,516,1,322.594000,313.328000,1,1,1.090909,1,108,36,1600
bug-visbug21,with_roads,ancient_tile,561,1256,1,230.871000,230.871000,0,1,,,0,0,1600
bug-visbug21,with_roads,ancient_tile,1475,58,1,261.526000,251.668000,1,1,1.135135,0,126,42,1600
bug-visbug21,with_roads,ancient_tile,1385,458,1,96.389000,96.389000,0,1,,,0,0,1600
bug-visbug21,with_roads,ancient_tile,1578,1349,1,57.786000,54.878000,1,1,1.000000,1,36,12,1600
bug-visbug21,with_roads,ancient_tile,1022,521,1,254.619000,254.619000,0,1,,,0,0,1600
bug-visbug21,with_roads,ancient_tile,1105,1448,1,74.527000,70.520000,1,1,1.000000,1,51,17,1600
bug-visbug21,with_roads,ancient_tile,674,15,1,55.736000,55.736000,0,1,,,0,0,1600
bug-visbug22,with_roads,ancient_tile,1556,243,1,163.210000,163.210000,0,1,,,0,0,1600
bug-visbug22,with_roads,ancient_tile,55,667,1,202.849000,191.446000,1,1,2.050000,1,123,41,1600
bug-visbug22,with_roads,ancient_tile,589,532,1,176.261000,171.080000,1,1,1.000000,1,63,21,1600
bug-visbug22,with_roads,ancient_tile,310,223,1,26.342000,24.538000,1,1,1.000000,1,21,7,1600
bug-visbug22,with_roads,ancient_tile,1349,189,1,148.316000,142.238000,1,1,1.000000,1,87,29,1600
bug-visbug22,with_roads,ancient_tile,1451,1028,1,195.527000,191.909000,1,1,1.000000,1,51,17,1600
bug-visbug22,with_roads,ancient_tile,69,65,1,15.749000,14.868000,1,1,1.000000,1,12,4,1600
bug-visbug22,with_roads,ancient_tile,203,516,1,274.385000,265.405000,1,1,1.272727,1,126,42,1600
bug-visbug22,with_roads,ancient_tile,561,1256,1,165.442000,161.058000,1,1,1.000000,1,63,21,1600
bug-visbug22,with_roads,ancient_tile,1475,58,1,189.865000,182.068000,1,1,1.000000,1,111,37,1600
bug-visbug22,with_roads,ancient_tile,1385,458,1,158.682000,153.568000,1,1,1.000000,1,72,24,1600
bug-visbug22,with_roads,ancient_tile,1578,1349,1,61.810000,59.340000,1,1,1.000000,1,36,12,1600
bug-visbug22,with_roads,ancient_tile,1022,521,1,93.421000,93.421000,0,1,,,0,0,1600
bug-visbug22,with_roads,ancient_tile,1105,1448,1,68.998000,65.281000,1,1,1.000000,1,51,17,1600
bug-visbug22,with_roads,ancient_tile,674,15,1,428.424000,411.439000,1,1,2.892857,1,243,81,1600
bug-bfsbug,with_roads,ancient_tile,1556,243,1,2167.357000,2157.616000,1,1,1.000000,1,123,41,1600
bug-bfsbug,with_roads,ancient_tile,55,667,1,785.802000,780.746000,1,1,1.000000,1,60,20,1600
bug-bfsbug,with_roads,ancient_tile,589,532,1,1255.408000,1250.684000,1,1,1.000000,1,63,21,1600
bug-bfsbug,with_roads,ancient_tile,310,223,1,224.310000,222.862000,1,1,1.000000,1,21,7,1600
bug-bfsbug,with_roads,ancient_tile,1349,189,1,1791.974000,1785.946000,1,1,1.000000,1,87,29,1600
bug-bfsbug,with_roads,ancient_tile,1451,1028,1,769.142000,765.570000,1,1,1.000000,1,51,17,1600
bug-bfsbug,with_roads,ancient_tile,69,65,1,50.072000,49.395000,1,1,1.000000,1,12,4,1600
bug-bfsbug,with_roads,ancient_tile,203,516,1,1628.981000,1621.923000,1,1,1.000000,1,99,33,1600
bug-bfsbug,with_roads,ancient_tile,561,1256,1,934.749000,930.555000,1,1,1.000000,1,63,21,1600
bug-bfsbug,with_roads,ancient_tile,1475,58,1,2032.850000,2025.151000,1,1,1.000000,1,111,37,1600
bug-bfsbug,with_roads,ancient_tile,1385,458,1,1361.681000,1356.900000,1,1,1.000000,1,72,24,1600
bug-bfsbug,with_roads,ancient_tile,1578,1349,1,438.177000,435.916000,1,1,1.000000,1,36,12,1600
bug-bfsbug,with_roads,ancient_tile,1022,521,1,2200.083000,2194.711000,1,1,1.000000,1,81,27,1600
bug-bfsbug,with_roads,ancient_tile,1105,1448,1,1200.834000,1197.349000,1,1,1.000000,1,51,17,1600
bug-bfsbug,with_roads,ancient_tile,674,15,1,1520.593000,1514.014000,1,1,1.000000,1,84,28,1600
bug-mem-bfs,with_roads,ancient_tile,1556,243,1,2170.315000,2160.875000,1,1,1.000000,1,123,41,1600
bug-mem-bfs,with_roads,ancient_tile,55,667,1,768.215000,762.980000,1,1,1.000000,1,60,20,1600
bug-mem-bfs,with_roads,ancient_tile,589,532,1,1241.009000,1236.434000,1,1,1.000000,1,63,21,1600
bug-mem-bfs,with_roads,ancient_tile,310,223,1,229.940000,228.560000,1,1,1.000000,1,21,7,1600
bug-mem-bfs,with_roads,ancient_tile,1349,189,1,1783.118000,1777.324000,1,1,1.000000,1,87,29,1600
bug-mem-bfs,with_roads,ancient_tile,1451,1028,1,770.407000,767.085000,1,1,1.000000,1,51,17,1600
bug-mem-bfs,with_roads,ancient_tile,69,65,1,49.968000,49.320000,1,1,1.000000,1,12,4,1600
bug-mem-bfs,with_roads,ancient_tile,203,516,1,1640.461000,1633.373000,1,1,1.000000,1,99,33,1600
bug-mem-bfs,with_roads,ancient_tile,561,1256,1,923.507000,919.341000,1,1,1.000000,1,63,21,1600
bug-mem-bfs,with_roads,ancient_tile,1475,58,1,2024.651000,2017.048000,1,1,1.000000,1,111,37,1600
bug-mem-bfs,with_roads,ancient_tile,1385,458,1,1363.347000,1358.485000,1,1,1.000000,1,72,24,1600
bug-mem-bfs,with_roads,ancient_tile,1578,1349,1,451.602000,449.223000,1,1,1.000000,1,36,12,1600
bug-mem-bfs,with_roads,ancient_tile,1022,521,1,2212.938000,2207.480000,1,1,1.000000,1,81,27,1600
bug-mem-bfs,with_roads,ancient_tile,1105,1448,1,1225.023000,1221.622000,1,1,1.000000,1,51,17,1600
bug-mem-bfs,with_roads,ancient_tile,674,15,1,1541.485000,1535.742000,1,1,1.000000,1,84,28,1600
bug-mem-astar,with_roads,ancient_tile,1556,243,1,813.905000,804.151000,1,1,1.000000,1,123,41,1600
bug-mem-astar,with_roads,ancient_tile,55,667,1,372.037000,366.887000,1,1,1.000000,1,60,20,1600
bug-mem-astar,with_roads,ancient_tile,589,532,1,338.931000,334.301000,1,1,1.000000,1,63,21,1600
bug-mem-astar,with_roads,ancient_tile,310,223,1,39.053000,37.564000,1,1,1.000000,1,21,7,1600
bug-mem-astar,with_roads,ancient_tile,1349,189,1,324.964000,318.995000,1,1,1.000000,1,87,29,1600
bug-mem-astar,with_roads,ancient_tile,1451,1028,1,82.664000,79.218000,1,1,1.000000,1,51,17,1600
bug-mem-astar,with_roads,ancient_tile,69,65,1,19.135000,18.443000,1,1,1.000000,1,12,4,1600
bug-mem-astar,with_roads,ancient_tile,203,516,1,544.825000,533.258000,1,1,1.000000,1,99,33,1600
bug-mem-astar,with_roads,ancient_tile,561,1256,1,372.363000,368.081000,1,1,1.000000,1,63,21,1600
bug-mem-astar,with_roads,ancient_tile,1475,58,1,528.249000,520.704000,1,1,1.000000,1,111,37,1600
bug-mem-astar,with_roads,ancient_tile,1385,458,1,97.024000,92.224000,1,1,1.000000,1,72,24,1600
bug-mem-astar,with_roads,ancient_tile,1578,1349,1,123.499000,121.116000,1,1,1.000000,1,36,12,1600
bug-mem-astar,with_roads,ancient_tile,1022,521,1,496.130000,490.659000,1,1,1.000000,1,81,27,1600
bug-mem-astar,with_roads,ancient_tile,1105,1448,1,245.526000,242.051000,1,1,1.000000,1,51,17,1600
bug-mem-astar,with_roads,ancient_tile,674,15,1,294.877000,288.873000,1,1,1.000000,1,84,28,1600
bug-fast-bug,with_roads,ancient_tile,1556,243,1,217.033000,201.272000,1,1,1.585366,1,195,65,1600
bug-fast-bug,with_roads,ancient_tile,55,667,1,78.613000,72.943000,1,1,1.150000,1,69,23,1600
bug-fast-bug,with_roads,ancient_tile,589,532,1,11843.552000,11837.786000,1,1,1.238095,1,78,26,1600
bug-fast-bug,with_roads,ancient_tile,310,223,1,10.135000,8.578000,1,1,1.000000,1,21,7,1600
bug-fast-bug,with_roads,ancient_tile,1349,189,1,76.671000,69.803000,1,1,1.000000,1,87,29,1600
bug-fast-bug,with_roads,ancient_tile,1451,1028,1,11646.782000,11642.778000,1,1,1.058824,1,54,18,1600
bug-fast-bug,with_roads,ancient_tile,69,65,1,7.755000,6.951000,1,1,1.000000,1,12,4,1600
bug-fast-bug,with_roads,ancient_tile,203,516,1,189.649000,177.313000,1,1,1.757576,1,174,58,1600
bug-fast-bug,with_roads,ancient_tile,561,1256,1,77.053000,72.028000,1,1,1.142857,1,72,24,1600
bug-fast-bug,with_roads,ancient_tile,1475,58,1,139.957000,129.197000,1,1,1.405405,1,156,52,1600
bug-fast-bug,with_roads,ancient_tile,1385,458,1,106.880000,100.569000,1,1,1.250000,1,90,30,1600
bug-fast-bug,with_roads,ancient_tile,1578,1349,1,34.460000,32.118000,1,1,1.000000,1,36,12,1600
bug-fast-bug,with_roads,ancient_tile,1022,521,1,120.698000,112.440000,1,1,1.481481,1,120,40,1600
bug-fast-bug,with_roads,ancient_tile,1105,1448,1,28.428000,24.617000,1,1,1.117647,1,57,19,1600
bug-fast-bug,with_roads,ancient_tile,674,15,1,16612.303000,16603.847000,1,1,1.321429,1,111,37,1600
bug-step-bug,with_roads,ancient_tile,1556,243,1,213.156000,197.240000,1,1,1.585366,1,195,65,1600
bug-step-bug,with_roads,ancient_tile,55,667,1,77.298000,72.415000,1,1,1.150000,1,69,23,1600
bug-step-bug,with_roads,ancient_tile,589,532,1,11567.164000,11561.507000,1,1,1.238095,1,78,26,1600
bug-step-bug,with_roads,ancient_tile,310,223,1,10.224000,8.540000,1,1,1.000000,1,21,7,1600
bug-step-bug,with_roads,ancient_tile,1349,189,1,76.059000,69.755000,1,1,1.000000,1,87,29,1600
bug-step-bug,with_roads,ancient_tile,1451,1028,1,11484.805000,11480.906000,1,1,1.058824,1,54,18,1600
bug-step-bug,with_roads,ancient_tile,69,65,1,7.693000,6.874000,1,1,1.000000,1,12,4,1600
bug-step-bug,with_roads,ancient_tile,203,516,1,188.779000,176.239000,1,1,1.757576,1,174,58,1600
bug-step-bug,with_roads,ancient_tile,561,1256,1,78.500000,73.536000,1,1,1.142857,1,72,24,1600
bug-step-bug,with_roads,ancient_tile,1475,58,1,143.636000,132.660000,1,1,1.405405,1,156,52,1600
bug-step-bug,with_roads,ancient_tile,1385,458,1,101.531000,95.258000,1,1,1.250000,1,90,30,1600
bug-step-bug,with_roads,ancient_tile,1578,1349,1,35.634000,33.168000,1,1,1.000000,1,36,12,1600
bug-step-bug,with_roads,ancient_tile,1022,521,1,121.617000,113.311000,1,1,1.481481,1,120,40,1600
bug-step-bug,with_roads,ancient_tile,1105,1448,1,28.012000,23.982000,1,1,1.117647,1,57,19,1600
bug-step-bug,with_roads,ancient_tile,674,15,1,16591.122000,16582.849000,1,1,1.321429,1,111,37,1600
bug-lookahead,with_roads,ancient_tile,1556,243,1,167.213000,151.714000,1,1,1.560976,1,192,64,1600
bug-lookahead,with_roads,ancient_tile,55,667,1,98.246000,88.824000,1,1,2.200000,1,132,44,1600
bug-lookahead,with_roads,ancient_tile,589,532,1,68.860000,63.899000,1,1,1.142857,1,72,24,1600
bug-lookahead,with_roads,ancient_tile,310,223,1,19.727000,18.146000,1,1,1.000000,1,21,7,1600
bug-lookahead,with_roads,ancient_tile,1349,189,1,75.604000,69.585000,1,1,1.000000,1,87,29,1600
bug-lookahead,with_roads,ancient_tile,1451,1028,1,45.747000,42.158000,1,1,1.000000,1,51,17,1600
bug-lookahead,with_roads,ancient_tile,69,65,1,11.476000,10.737000,1,1,1.000000,1,12,4,1600
bug-lookahead,with_roads,ancient_tile,203,516,1,153.088000,153.088000,0,1,,,0,0,1600
bug-lookahead,with_roads,ancient_tile,561,1256,1,68.296000,63.439000,1,1,1.000000,1,63,21,1600
bug-lookahead,with_roads,ancient_tile,1475,58,1,115.836000,105.772000,1,1,1.135135,1,126,42,1600
bug-lookahead,with_roads,ancient_tile,1385,458,1,61.803000,56.166000,1,1,1.000000,1,72,24,1600
bug-lookahead,with_roads,ancient_tile,1578,1349,1,27.245000,27.245000,0,1,,,0,0,1600
bug-lookahead,with_roads,ancient_tile,1022,521,1,89.906000,80.193000,1,1,1.444444,1,117,39,1600
bug-lookahead,with_roads,ancient_tile,1105,1448,1,45.926000,42.054000,1,1,1.000000,1,51,17,1600
bug-lookahead,with_roads,ancient_tile,674,15,1,17.214000,17.214000,0,1,,,0,0,1600
bug-bug0,no_roads,arena,124,25,1,28.850000,23.138000,1,1,1.000000,1,72,24,625
bug-bug0,no_roads,arena,301,268,1,20.028000,15.228000,1,1,1.000000,1,51,17,625
bug-bug0,no_roads,arena,245,153,1,18.257000,14.144000,1,1,1.000000,1,51,17,625
bug-bug0,no_roads,arena,113,599,1,19.743000,15.297000,1,1,1.000000,1,57,19,625
bug-bug0,no_roads,arena,98,462,1,15.613000,12.284000,1,1,1.000000,1,45,15,625
bug-bug0,no_roads,arena,32,30,1,4.070000,3.767000,1,1,1.000000,1,6,2,625
bug-bug0,no_roads,arena,104,237,1,8.509000,6.911000,1,1,1.000000,1,24,8,625
bug-bug0,no_roads,arena,256,551,1,14.090000,11.496000,1,1,1.000000,1,36,12,625
bug-bug0,no_roads,arena,27,615,1,28.870000,23.755000,1,1,1.000000,1,69,23,625
bug-bug0,no_roads,arena,216,599,1,15.490000,12.445000,1,1,1.000000,1,45,15,625
bug-bug0,no_roads,arena,459,242,1,11.538000,9.622000,1,1,1.000000,1,27,9,625
bug-bug0,no_roads,arena,490,304,1,12.545000,10.310000,1,1,1.000000,1,33,11,625
bug-bug0,no_roads,arena,6,175,1,8.777000,7.351000,1,1,1.000000,1,21,7,625
bug-bug0,no_roads,arena,462,371,1,10.282000,8.436000,1,1,1.000000,1,27,9,625
bug-bug0,no_roads,arena,304,170,1,16.119000,12.846000,1,1,1.000000,1,48,16,625
bug-bug1,no_roads,arena,124,25,1,24.065000,18.199000,1,1,1.000000,1,72,24,625
bug-bug1,no_roads,arena,301,268,1,17.641000,13.472000,1,1,1.000000,1,51,17,625
bug-bug1,no_roads,arena,245,153,1,15.777000,11.824000,1,1,1.000000,1,51,17,625
bug-bug1,no_roads,arena,113,599,1,17.976000,13.976000,1,1,1.000000,1,57,19,625
bug-bug1,no_roads,arena,98,462,1,14.253000,11.260000,1,1,1.000000,1,45,15,625
bug-bug1,no_roads,arena,32,30,1,3.088000,2.830000,1,1,1.000000,1,6,2,625
bug-bug1,no_roads,arena,104,237,1,7.894000,6.392000,1,1,1.000000,1,24,8,625
bug-bug1,no_roads,arena,256,551,1,11.545000,9.288000,1,1,1.000000,1,36,12,625
bug-bug1,no_roads,arena,27,615,1,5508.808000,5503.567000,1,1,1.000000,1,69,23,625
bug-bug1,no_roads,arena,216,599,1,16.578000,13.534000,1,1,1.000000,1,45,15,625
bug-bug1,no_roads,arena,459,242,1,11.191000,9.262000,1,1,1.000000,1,27,9,625
bug-bug1,no_roads,arena,490,304,1,11.628000,9.330000,1,1,1.000000,1,33,11,625
bug-bug1,no_roads,arena,6,175,1,8.185000,6.787000,1,1,1.000000,1,21,7,625
bug-bug1,no_roads,arena,462,371,1,9.320000,7.521000,1,1,1.000000,1,27,9,625
bug-bug1,no_roads,arena,304,170,1,15.009000,11.797000,1,1,1.000000,1,48,16,625
bug-bug2,no_roads,arena,124,25,1,34.326000,28.986000,1,1,1.000000,1,72,24,625
bug-bug2,no_roads,arena,301,268,1,26.354000,21.819000,1,1,1.000000,1,51,17,625
bug-bug2,no_roads,arena,245,153,1,22.127000,17.932000,1,1,1.000000,1,51,17,625
bug-bug2,no_roads,arena,113,599,1,27.644000,23.397000,1,1,1.000000,1,57,19,625
bug-bug2,no_roads,arena,98,462,1,22.426000,19.188000,1,1,1.000000,1,45,15,625
bug-bug2,no_roads,arena,32,30,1,5.317000,5.060000,1,1,1.000000,1,6,2,625
bug-bug2,no_roads,arena,104,237,1,11.480000,9.917000,1,1,1.000000,1,24,8,625
bug-bug2,no_roads,arena,256,551,1,17.772000,15.322000,1,1,1.000000,1,36,12,625
bug-bug2,no_roads,arena,27,615,1,38.877000,38.877000,0,1,,,0,0,625
bug-bug2,no_roads,arena,216,599,1,22.441000,19.238000,1,1,1.000000,1,45,15,625
bug-bug2,no_roads,arena,459,242,1,15.932000,14.067000,1,1,1.000000,1,27,9,625
bug-bug2,no_roads,arena,490,304,1,17.447000,15.293000,1,1,1.000000,1,33,11,625
bug-bug2,no_roads,arena,6,175,1,10.998000,9.694000,1,1,1.000000,1,21,7,625
bug-bug2,no_roads,arena,462,371,1,14.056000,12.352000,1,1,1.000000,1,27,9,625
bug-bug2,no_roads,arena,304,170,1,21.515000,18.227000,1,1,1.000000,1,48,16,625
bug-distbug,no_roads,arena,124,25,1,35.048000,29.726000,1,1,1.000000,1,72,24,625
bug-distbug,no_roads,arena,301,268,1,27.402000,23.211000,1,1,1.000000,1,51,17,625
bug-distbug,no_roads,arena,245,153,1,23.874000,19.948000,1,1,1.000000,1,51,17,625
bug-distbug,no_roads,arena,113,599,1,30.941000,26.806000,1,1,1.000000,1,57,19,625
bug-distbug,no_roads,arena,98,462,1,22.826000,19.674000,1,1,1.000000,1,45,15,625
bug-distbug,no_roads,arena,32,30,1,5.110000,4.832000,1,1,1.000000,1,6,2,625
bug-distbug,no_roads,arena,104,237,1,12.677000,11.142000,1,1,1.000000,1,24,8,625
bug-distbug,no_roads,arena,256,551,1,18.948000,16.552000,1,1,1.000000,1,36,12,625
bug-distbug,no_roads,arena,27,615,1,52.428000,46.023000,1,1,1.304348,1,90,30,625
bug-distbug,no_roads,arena,216,599,1,23.852000,20.900000,1,1,1.000000,1,45,15,625
bug-distbug,no_roads,arena,459,242,1,16.006000,14.275000,1,1,1.000000,1,27,9,625
bug-distbug,no_roads,arena,490,304,1,17.769000,15.662000,1,1,1.000000,1,33,11,625
bug-distbug,no_roads,arena,6,175,1,11.602000,10.329000,1,1,1.000000,1,21,7,625
bug-distbug,no_roads,arena,462,371,1,14.690000,13.010000,1,1,1.000000,1,27,9,625
bug-distbug,no_roads,arena,304,170,1,23.202000,20.058000,1,1,1.000000,1,48,16,625
bug-tangentbug,no_roads,arena,124,25,1,81.999000,76.345000,1,1,1.000000,1,72,24,625
bug-tangentbug,no_roads,arena,301,268,1,61.827000,57.424000,1,1,1.000000,1,51,17,625
bug-tangentbug,no_roads,arena,245,153,1,59.217000,55.015000,1,1,1.000000,1,51,17,625
bug-tangentbug,no_roads,arena,113,599,1,76.122000,71.727000,1,1,1.000000,1,57,19,625
bug-tangentbug,no_roads,arena,98,462,1,57.635000,54.490000,1,1,1.000000,1,45,15,625
bug-tangentbug,no_roads,arena,32,30,1,9.617000,9.323000,1,1,1.000000,1,6,2,625
bug-tangentbug,no_roads,arena,104,237,1,25.608000,23.968000,1,1,1.000000,1,24,8,625
bug-tangentbug,no_roads,arena,256,551,1,41.743000,38.996000,1,1,1.000000,1,36,12,625
bug-tangentbug,no_roads,arena,27,615,1,36.082000,36.082000,0,1,,,0,0,625
bug-tangentbug,no_roads,arena,216,599,1,63.713000,60.562000,1,1,1.000000,1,45,15,625
bug-tangentbug,no_roads,arena,459,242,1,35.090000,33.154000,1,1,1.000000,1,27,9,625
bug-tangentbug,no_roads,arena,490,304,1,37.773000,35.593000,1,1,1.000000,1,33,11,625
bug-tangentbug,no_roads,arena,6,175,1,24.265000,22.876000,1,1,1.000000,1,21,7,625
bug-tangentbug,no_roads,arena,462,371,1,31.197000,29.457000,1,1,1.000000,1,27,9,625
bug-tangentbug,no_roads,arena,304,170,1,62.001000,58.787000,1,1,1.000000,1,48,16,625
bug-visbug21,no_roads,arena,124,25,1,76.127000,70.670000,1,1,1.000000,1,72,24,625
bug-visbug21,no_roads,arena,301,268,1,60.283000,56.176000,1,1,1.000000,1,51,17,625
bug-visbug21,no_roads,arena,245,153,1,59.056000,54.911000,1,1,1.000000,1,51,17,625
bug-visbug21,no_roads,arena,113,599,1,79.375000,74.770000,1,1,1.000000,1,57,19,625
bug-visbug21,no_roads,arena,98,462,1,55.471000,51.950000,1,1,1.000000,1,45,15,625
bug-visbug21,no_roads,arena,32,30,1,8.990000,8.655000,1,1,1.000000,1,6,2,625
bug-visbug21,no_roads,arena,104,237,1,23.922000,22.166000,1,1,1.000000,1,24,8,625
bug-visbug21,no_roads,arena,256,551,1,39.055000,36.502000,1,1,1.000000,1,36,12,625
bug-visbug21,no_roads,arena,27,615,1,34.621000,34.621000,0,1,,,0,0,625
bug-visbug21,no_roads,arena,216,599,1,63.524000,60.042000,1,1,1.000000,1,45,15,625
bug-visbug21,no_roads,arena,459,242,1,33.902000,31.730000,1,1,1.000000,1,27,9,625
bug-visbug21,no_roads,arena,490,304,1,36.348000,33.873000,1,1,1.000000,1,33,11,625
bug-visbug21,no_roads,arena,6,175,1,23.316000,21.790000,1,1,1.000000,1,21,7,625
bug-visbug21,no_roads,arena,462,371,1,30.632000,28.710000,1,1,1.000000,1,27,9,625
bug-visbug21,no_roads,arena,304,170,1,61.231000,57.447000,1,1,1.000000,1,48,16,625
bug-visbug22,no_roads,arena,124,25,1,80.784000,75.384000,1,1,1.000000,1,72,24,625
bug-visbug22,no_roads,arena,301,268,1,64.047000,60.107000,1,1,1.000000,1,51,17,625
bug-visbug22,no_roads,arena,245,153,1,61.114000,57.136000,1,1,1.000000,1,51,17,625
bug-visbug22,no_roads,arena,113,599,1,77.385000,73.362000,1,1,1.000000,1,57,19,625
bug-visbug22,no_roads,arena,98,462,1,62.978000,59.685000,1,1,1.000000,1,45,15,625
bug-visbug22,no_roads,arena,32,30,1,8.944000,8.667000,1,1,1.000000,1,6,2,625
bug-visbug22,no_roads,arena,104,237,1,24.919000,23.424000,1,1,1.000000,1,24,8,625
bug-visbug22,no_roads,arena,256,551,1,40.648000,38.189000,1,1,1.000000,1,36,12,625
bug-visbug22,no_roads,arena,27,615,1,122.837000,117.986000,1,1,1.000000,1,69,23,625
bug-visbug22,no_roads,arena,216,599,1,65.139000,62.170000,1,1,1.000000,1,45,15,625
bug-visbug22,no_roads,arena,459,242,1,34.491000,32.695000,1,1,1.000000,1,27,9,625
bug-visbug22,no_roads,arena,490,304,1,46.382000,44.158000,1,1,1.000000,1,33,11,625
bug-visbug22,no_roads,arena,6,175,1,29.928000,28.591000,1,1,1.000000,1,21,7,625
bug-visbug22,no_roads,arena,462,371,1,31.639000,29.866000,1,1,1.000000,1,27,9,625
bug-visbug22,no_roads,arena,304,170,1,69.330000,66.023000,1,1,1.000000,1,48,16,625
bug-bfsbug,no_roads,arena,124,25,1,926.966000,921.549000,1,1,1.000000,1,72,24,625
bug-bfsbug,no_roads,arena,301,268,1,692.857000,688.756000,1,1,1.000000,1,51,17,625
bug-bfsbug,no_roads,arena,245,153,1,803.254000,799.290000,1,1,1.000000,1,51,17,625
