algo,scenario,map,start,goal,time_us,reachable,reached_goal,opt_ratio,first_move_correct
landmark-2,no_roads,arena,44,514,713.8,1,1,1.000000,1
landmark-2,no_roads,arena,604,139,752.0,1,1,1.000000,1
landmark-2,no_roads,arena,425,88,473.9,1,1,1.000000,1
landmark-2,no_roads,arena,620,328,610.1,1,1,1.000000,1
landmark-2,no_roads,arena,407,214,215.9,1,1,1.000000,1
landmark-2,no_roads,arena,78,46,396.3,1,1,1.000000,1
landmark-2,no_roads,arena,257,324,496.8,1,1,1.000000,1
landmark-2,no_roads,arena,89,262,157.8,1,1,1.000000,1
landmark-2,no_roads,arena,114,427,378.5,1,1,1.000000,1
landmark-2,no_roads,arena,311,508,195.7,1,1,1.000000,1
landmark-2,no_roads,arena,410,181,330.1,1,1,1.000000,1
landmark-2,no_roads,arena,416,399,154.4,1,1,1.000000,1
landmark-2,no_roads,arena,233,300,143.8,1,1,1.000000,1
landmark-2,no_roads,arena,80,191,293.6,1,1,1.000000,1
landmark-2,no_roads,arena,601,275,273.3,1,1,1.000000,1
landmark-2,no_roads,arena,182,518,367.8,1,1,1.000000,1
landmark-2,no_roads,arena,426,303,90.5,1,1,1.000000,1
landmark-2,no_roads,arena,248,363,329.7,1,1,1.000000,1
landmark-2,no_roads,arena,57,258,216.4,1,1,1.000000,1
landmark-2,no_roads,arena,32,354,388.1,1,1,1.000000,1
landmark-2,no_roads,arena,450,301,83.8,1,1,1.000000,1
landmark-2,no_roads,arena,74,235,498.8,1,1,1.000000,1
landmark-2,no_roads,arena,352,236,288.9,1,1,1.000000,1
landmark-2,no_roads,arena,566,445,86.0,1,1,1.000000,1
landmark-2,no_roads,arena,513,160,529.9,1,1,1.000000,1
landmark-2,no_roads,arena,298,156,618.4,1,1,1.000000,1
landmark-2,no_roads,arena,277,606,289.5,1,1,1.000000,1
landmark-2,no_roads,arena,296,480,485.2,1,1,1.000000,1
landmark-2,no_roads,arena,448,407,616.5,1,1,1.000000,1
landmark-2,no_roads,arena,248,155,630.8,1,1,1.000000,1
landmark-2,no_roads,arena,576,553,28.3,1,1,1.000000,1
landmark-2,no_roads,arena,103,48,462.8,1,1,1.000000,1
landmark-2,no_roads,arena,124,170,53.4,1,1,1.000000,1
landmark-2,no_roads,arena,178,473,590.9,1,1,1.000000,1
landmark-2,no_roads,arena,72,433,530.8,1,1,1.000000,1
landmark-2,no_roads,arena,429,524,497.1,1,1,1.000000,1
