algo,scenario,map,start,goal,n_goals,total_time_us,peak_step_us,reached,ref_reachable,opt_ratio,first_move_correct,cost_walked,steps_taken,tiles_revealed
bug-bug2,with_roads,skyscraper,647,594,1,1625.370000,194.091000,1,1,1.112903,1,207,69,1750
bug-bug2,with_roads,skyscraper,376,286,1,2278.400000,175.644000,1,1,1.600000,1,176,94,1750
bug-bug2,with_roads,skyscraper,1451,243,1,1391.562000,245.484000,1,1,1.000000,1,159,53,1750
bug-bug2,with_roads,skyscraper,1571,1125,1,1561.901000,249.535000,1,1,1.565217,1,144,64,1750
bug-bug2,with_roads,skyscraper,81,76,1,2280.576000,148.483000,1,1,1.491379,1,173,93,1750
bug-bug2,with_roads,skyscraper,258,582,1,356.107000,69.182000,1,1,1.148148,0,31,13,1750
bug-bug2,with_roads,skyscraper,617,1352,1,608.151000,79.837000,1,1,1.000000,1,69,23,1750
bug-bug2,with_roads,skyscraper,1606,68,1,999.963000,61.947000,1,1,1.000000,1,132,44,1750
bug-bug2,no_roads,socket,947,157,1,1255.257000,198.844000,1,1,1.041667,1,150,50,1000
bug-bug2,no_roads,socket,30,394,1,371.591000,48.507000,1,1,1.000000,1,45,15,1000
bug-bug2,no_roads,socket,358,320,1,467.636000,98.198000,1,1,1.000000,1,57,19,1000
bug-bug2,no_roads,socket,203,146,1,1266.128000,160.998000,1,1,1.000000,1,153,51,1000
bug-bug2,no_roads,socket,993,800,1,1414.161000,149.338000,1,1,1.035714,0,174,58,1000
bug-bug2,no_roads,socket,115,863,1,1074.309000,166.456000,1,1,1.000000,1,135,45,1000
bug-bug2,no_roads,socket,622,39,1,1038.907000,135.610000,1,1,1.250000,1,120,40,1000
bug-bug2,no_roads,socket,36,134,1,40.283000,23.160000,1,1,1.000000,1,6,2,1000
bug-bug2,no_roads,socket,309,336,1,788.554000,105.881000,1,1,1.000000,1,102,34,1000
bug-bug2,no_roads,socket,741,890,1,79.647000,30.764000,1,1,1.000000,1,9,3,1000
bug-bug2,with_roads,socket,947,157,1,1277.709000,198.490000,1,1,1.558140,1,134,50,1000
bug-bug2,with_roads,socket,30,394,1,358.747000,47.827000,1,1,1.054054,1,39,15,1000
bug-bug2,with_roads,socket,358,320,1,454.110000,99.862000,1,1,1.518519,1,41,19,1000
bug-bug2,with_roads,socket,203,146,1,1286.740000,166.143000,1,1,1.215054,1,113,51,1000
bug-bug2,with_roads,socket,993,800,1,1455.539000,192.724000,1,1,1.035714,0,174,58,1000
bug-bug2,with_roads,socket,115,863,1,1087.512000,168.527000,1,1,1.217822,1,123,45,1000
bug-bug2,with_roads,socket,622,39,1,1007.550000,138.539000,1,1,1.250000,1,120,40,1000
bug-bug2,with_roads,socket,36,134,1,39.370000,22.372000,1,1,1.000000,1,6,2,1000
bug-bug2,with_roads,socket,309,336,1,769.517000,105.677000,1,1,1.739130,1,80,34,1000
bug-bug2,with_roads,socket,741,890,1,76.762000,30.551000,1,1,1.000000,1,9,3,1000
bug-bug2,no_roads,spikes,156,35,1,78.617000,36.815000,1,1,1.000000,1,9,3,1000
bug-bug2,no_roads,spikes,395,350,1,229.346000,70.228000,1,1,1.000000,1,21,7,1000
bug-bug2,no_roads,spikes,320,194,1,1332.044000,171.404000,1,1,1.000000,1,153,51,1000
bug-bug2,no_roads,spikes,141,829,1,527.412000,81.559000,1,1,1.000000,1,60,20,1000
bug-bug2,no_roads,spikes,121,922,1,377.913000,54.855000,1,1,1.000000,1,60,20,1000
bug-bug2,no_roads,spikes,613,42,1,459.555000,76.907000,1,1,1.000000,1,54,18,1000
bug-bug2,no_roads,spikes,40,127,1,141.014000,22.951000,1,1,1.000000,1,21,7,1000
bug-bug2,no_roads,spikes,313,334,1,827.261000,110.762000,1,1,1.000000,1,93,31,1000
bug-bug2,no_roads,spikes,751,958,1,674.603000,80.724000,1,1,1.000000,1,99,33,1000
bug-bug2,no_roads,spikes,37,863,1,612.520000,68.018000,1,1,1.000000,1,75,25,1000
bug-bug2,with_roads,spikes,156,35,1,81.244000,38.270000,1,1,1.000000,1,9,3,1000
bug-bug2,with_roads,spikes,395,350,1,208.817000,60.652000,1,1,1.181818,1,13,7,1000
bug-bug2,with_roads,spikes,320,194,1,1443.729000,174.947000,1,1,1.140845,1,81,51,1000
bug-bug2,with_roads,spikes,141,829,1,539.034000,82.384000,1,1,1.150000,0,46,20,1000
bug-bug2,with_roads,spikes,121,922,1,349.299000,49.374000,1,1,1.034483,0,60,20,1000
bug-bug2,with_roads,spikes,613,42,1,447.052000,75.310000,1,1,1.466667,1,44,18,1000
bug-bug2,with_roads,spikes,40,127,1,143.837000,23.059000,1,1,1.615385,0,21,7,1000
bug-bug2,with_roads,spikes,313,334,1,803.203000,120.096000,1,1,1.153846,1,45,31,1000
bug-bug2,with_roads,spikes,751,958,1,651.630000,77.673000,1,1,1.000000,1,95,33,1000
bug-bug2,with_roads,spikes,37,863,1,602.530000,67.315000,1,1,1.059701,1,71,25,1000
bug-bug2,no_roads,squares,334,51,1,482.817000,90.643000,1,1,1.000000,1,66,22,1936
bug-bug2,no_roads,squares,845,777,1,471.014000,58.151000,1,1,1.000000,1,60,20,1936
bug-bug2,no_roads,squares,703,433,1,189.943000,42.770000,1,1,1.000000,1,24,8,1936
bug-bug2,no_roads,squares,305,1758,1,665.912000,44.060000,1,1,1.000000,1,99,33,1936
bug-bug2,no_roads,squares,61,265,1,378.798000,69.767000,1,1,1.000000,1,54,18,1936
bug-bug2,no_roads,squares,1594,1904,1,165.436000,47.480000,1,1,1.000000,1,21,7,1936
bug-bug2,no_roads,squares,54,1821,1,1030.518000,141.353000,1,1,1.000000,1,132,44,1936
bug-bug2,no_roads,squares,1425,1878,1,402.894000,69.927000,1,1,1.000000,1,51,17,1936
bug-bug2,no_roads,squares,857,13,1,481.582000,86.534000,1,1,1.000000,1,60,20,1936
bug-bug2,no_roads,squares,1080,857,1,137.655000,34.039000,1,1,1.000000,1,15,5,1936
bug-bug2,with_roads,squares,334,51,1,486.195000,96.681000,1,1,2.454545,1,54,22,1936
bug-bug2,with_roads,squares,845,777,1,449.781000,56.873000,1,1,1.208333,1,58,20,1936
bug-bug2,with_roads,squares,703,433,1,183.213000,41.262000,1,1,1.000000,1,24,8,1936
bug-bug2,with_roads,squares,305,1758,1,646.923000,42.994000,1,1,1.043011,1,97,33,1936
bug-bug2,with_roads,squares,61,265,1,381.519000,70.840000,1,1,1.733333,0,52,18,1936
bug-bug2,with_roads,squares,1594,1904,1,162.207000,48.944000,1,1,1.000000,1,21,7,1936
bug-bug2,with_roads,squares,54,1821,1,1017.806000,145.530000,1,1,1.511628,1,130,44,1936
bug-bug2,with_roads,squares,1425,1878,1,393.228000,66.374000,1,1,1.000000,1,51,17,1936
bug-bug2,with_roads,squares,857,13,1,473.982000,92.959000,1,1,1.571429,1,44,20,1936
bug-bug2,with_roads,squares,1080,857,1,134.138000,33.668000,1,1,1.400000,0,7,5,1936
bug-bug2,no_roads,squiggles,1541,241,1,1188.871000,192.489000,1,1,1.000000,1,123,41,2401
bug-bug2,no_roads,squiggles,52,1780,1,967.577000,114.794000,1,1,1.028571,1,108,36,2401
bug-bug2,no_roads,squiggles,666,586,1,468.979000,42.770000,1,1,1.000000,1,54,18,2401
bug-bug2,no_roads,squiggles,533,303,1,1371.870000,139.604000,1,1,1.000000,1,159,53,2401
bug-bug2,no_roads,squiggles,1770,219,1,1858.021000,199.064000,1,1,1.245614,1,213,71,2401
bug-bug2,no_roads,squiggles,1629,1778,1,288.307000,59.753000,1,1,1.000000,1,30,10,2401
bug-bug2,no_roads,squiggles,2174,1313,1,1266.687000,134.077000,1,1,1.116279,1,144,48,2401
bug-bug2,no_roads,squiggles,184,1429,1,875.741000,91.083000,1,1,1.000000,1,96,32,2401
bug-bug2,no_roads,squiggles,1005,66,1,1280.297000,141.188000,1,1,1.090909,1,144,48,2401
bug-bug2,no_roads,squiggles,62,201,1,206.853000,31.834000,1,1,1.000000,1,24,8,2401
bug-bug2,with_roads,squiggles,1541,241,1,1208.944000,196.103000,1,1,1.194175,0,123,41,2401
bug-bug2,with_roads,squiggles,52,1780,1,1103.184000,142.443000,1,1,1.976744,0,85,37,2401
bug-bug2,with_roads,squiggles,666,586,1,472.424000,41.958000,1,1,1.148936,0,54,18,2401
bug-bug2,with_roads,squiggles,533,303,1,1415.919000,139.038000,1,1,1.164706,1,99,53,2401
bug-bug2,with_roads,squiggles,1770,219,1,1876.130000,204.875000,1,1,1.587156,0,173,71,2401
bug-bug2,with_roads,squiggles,1629,1778,1,288.899000,60.154000,1,1,1.000000,1,18,10,2401
bug-bug2,with_roads,squiggles,2174,1313,1,1274.701000,135.439000,1,1,1.116279,1,144,48,2401
bug-bug2,with_roads,squiggles,184,1429,1,1260.208000,156.251000,1,1,1.087719,1,62,32,2401
bug-bug2,with_roads,squiggles,1005,66,1,1958.698000,203.526000,1,1,1.244444,1,112,50,2401
bug-bug2,with_roads,squiggles,62,201,1,266.494000,43.804000,1,1,1.000000,1,24,8,2401
bug-bug2,no_roads,starry_night,1412,228,1,869.685000,108.460000,1,1,1.040000,1,78,26,2050
bug-bug2,no_roads,starry_night,51,1649,1,1724.855000,140.331000,1,1,1.020833,1,147,49,2050
bug-bug2,no_roads,starry_night,586,516,1,809.526000,150.966000,1,1,1.000000,1,66,22,2050
bug-bug2,no_roads,starry_night,466,285,1,664.368000,82.921000,1,1,1.000000,1,60,20,2050
bug-bug2,no_roads,starry_night,1639,209,1,1144.165000,128.165000,1,1,1.000000,1,99,33,2050
bug-bug2,no_roads,starry_night,1502,1647,1,1615.461000,158.195000,1,1,1.000000,1,135,45,2050
bug-bug2,no_roads,starry_night,1963,1201,1,483.655000,48.779000,1,1,1.000000,1,45,15,2050
bug-bug2,no_roads,starry_night,178,1302,1,1046.368000,149.275000,1,1,1.000000,1,90,30,2050
bug-bug2,no_roads,starry_night,920,65,1,529.556000,73.551000,1,1,1.000000,1,51,17,2050
bug-bug2,no_roads,starry_night,61,191,1,770.725000,46.521000,1,1,1.000000,1,90,30,2050
bug-bug2,with_roads,starry_night,1412,228,1,676.441000,87.095000,1,1,1.040000,1,78,26,2050
bug-bug2,with_roads,starry_night,51,1649,1,1304.165000,108.420000,1,1,1.289474,0,147,49,2050
bug-bug2,with_roads,starry_night,586,516,1,655.818000,122.166000,1,1,1.064516,0,66,22,2050
bug-bug2,with_roads,starry_night,466,285,1,536.165000,66.389000,1,1,1.111111,1,60,20,2050
bug-bug2,with_roads,starry_night,1639,209,1,926.212000,102.795000,1,1,1.000000,1,99,33,2050
bug-bug2,with_roads,starry_night,1502,1647,1,1264.736000,107.797000,1,1,1.000000,1,135,45,2050
bug-bug2,with_roads,starry_night,1963,1201,1,385.317000,36.389000,1,1,1.000000,1,45,15,2050
bug-bug2,with_roads,starry_night,178,1302,1,927.137000,117.102000,1,1,1.046512,0,90,30,2050
bug-bug2,with_roads,starry_night,920,65,1,466.675000,63.205000,1,1,1.000000,1,51,17,2050
bug-bug2,with_roads,starry_night,61,191,1,688.274000,39.518000,1,1,1.500000,0,90,30,2050
bug-bug2,no_roads,strings,798,120,1,574.474000,66.798000,1,1,1.000000,1,63,21,1225
bug-bug2,no_roads,strings,25,932,1,649.233000,87.348000,1,1,1.000000,1,78,26,1225
bug-bug2,no_roads,strings,334,293,1,332.263000,65.650000,1,1,1.000000,1,39,13,1225
bug-bug2,no_roads,strings,266,153,1,211.352000,52.788000,1,1,1.000000,1,24,8,1225
bug-bug2,no_roads,strings,926,104,1,1166.316000,140.952000,1,1,1.210526,0,138,46,1225
bug-bug2,no_roads,strings,849,931,1,915.038000,122.950000,1,1,1.090909,1,108,36,1225
bug-bug2,no_roads,strings,1129,678,1,332.443000,54.062000,1,1,1.000000,1,39,13,1225
bug-bug2,no_roads,strings,89,736,1,731.144000,103.639000,1,1,1.115385,1,87,29,1225
bug-bug2,no_roads,strings,521,32,1,381.992000,76.418000,1,1,1.000000,1,42,14,1225
bug-bug2,no_roads,strings,30,95,1,106.717000,25.536000,1,1,1.000000,1,15,5,1225
bug-bug2,with_roads,strings,798,120,1,591.889000,76.227000,1,1,1.000000,1,63,21,1225
bug-bug2,with_roads,strings,25,932,1,654.323000,85.398000,1,1,1.000000,1,78,26,1225
bug-bug2,with_roads,strings,334,293,1,332.416000,66.821000,1,1,1.000000,1,39,13,1225
bug-bug2,with_roads,strings,266,153,1,211.778000,54.334000,1,1,1.000000,1,24,8,1225
bug-bug2,with_roads,strings,926,104,1,1167.993000,144.282000,1,1,1.352941,1,138,46,1225
bug-bug2,with_roads,strings,849,931,1,919.019000,122.815000,1,1,1.090909,1,108,36,1225
bug-bug2,with_roads,strings,1129,678,1,329.734000,52.657000,1,1,1.000000,1,39,13,1225
bug-bug2,with_roads,strings,89,736,1,736.814000,108.080000,1,1,1.129870,0,87,29,1225
bug-bug2,with_roads,strings,521,32,1,343.658000,74.240000,1,1,1.000000,1,42,14,1225
bug-bug2,with_roads,strings,30,95,1,90.999000,24.904000,1,1,1.000000,1,9,5,1225
bug-bug2,no_roads,sunset,729,164,1,432.674000,45.638000,1,1,1.000000,1,48,16,875
bug-bug2,no_roads,sunset,29,841,1,742.309000,76.894000,1,1,1.000000,1,87,29,875
bug-bug2,no_roads,sunset,343,312,1,110.036000,34.282000,1,1,1.000000,1,12,4,875
bug-bug2,no_roads,sunset,287,194,1,305.273000,38.557000,1,1,1.000000,1,36,12,875
bug-bug2,no_roads,sunset,834,154,1,514.994000,49.084000,1,1,1.000000,1,57,19,875
bug-bug2,no_roads,sunset,768,840,1,788.307000,63.368000,1,1,1.000000,1,99,33,875
bug-bug2,no_roads,sunset,626,136,1,352.756000,46.910000,1,1,1.000000,1,42,14,875
bug-bug2,no_roads,sunset,676,494,1,201.504000,46.714000,1,1,1.000000,1,21,7,875
bug-bug2,no_roads,sunset,36,34,1,527.089000,66.668000,1,1,1.000000,1,99,33,875
bug-bug2,no_roads,sunset,145,279,1,717.380000,53.945000,1,1,1.000000,1,87,29,875
bug-bug2,with_roads,sunset,729,164,1,619.705000,73.539000,1,1,1.000000,1,48,16,875
bug-bug2,with_roads,sunset,29,841,1,1207.991000,205.121000,1,1,1.023529,1,87,29,875
bug-bug2,with_roads,sunset,343,312,1,142.247000,48.093000,1,1,1.000000,1,12,4,875
bug-bug2,with_roads,sunset,287,194,1,392.719000,51.431000,1,1,1.500000,1,36,12,875
bug-bug2,with_roads,sunset,834,154,1,659.377000,72.228000,1,1,1.000000,1,55,19,875
bug-bug2,with_roads,sunset,768,840,1,881.792000,69.591000,1,1,1.000000,1,99,33,875
bug-bug2,with_roads,sunset,626,136,1,441.933000,59.525000,1,1,1.000000,1,42,14,875
bug-bug2,with_roads,sunset,676,494,1,257.033000,60.362000,1,1,1.000000,1,21,7,875
bug-bug2,with_roads,sunset,36,34,1,651.513000,83.153000,1,1,1.163934,1,71,33,875
bug-bug2,with_roads,sunset,145,279,1,886.349000,70.212000,1,1,1.298507,0,87,29,875
bug-bug2,no_roads,tea,809,125,1,1210.699000,157.939000,1,1,1.151515,1,114,38,900
bug-bug2,no_roads,tea,25,332,1,702.806000,97.934000,1,1,1.000000,1,69,23,900
bug-bug2,no_roads,tea,295,269,1,214.797000,64.022000,1,1,1.000000,1,21,7,900
bug-bug2,no_roads,tea,160,115,1,614.211000,87.279000,1,1,1.000000,1,48,16,900
bug-bug2,no_roads,tea,851,692,1,486.348000,97.459000,1,1,1.000000,1,33,11,900
bug-bug2,no_roads,tea,96,751,1,978.617000,157.535000,1,1,1.000000,1,66,22,900
bug-bug2,no_roads,tea,537,32,1,1539.779000,189.839000,1,1,1.142857,1,96,32,900
bug-bug2,no_roads,tea,30,103,1,349.841000,56.738000,1,1,1.000000,1,39,13,900
bug-bug2,no_roads,tea,263,280,1,468.756000,94.099000,1,1,1.000000,1,42,14,900
bug-bug2,no_roads,tea,640,766,1,233.417000,54.661000,1,1,1.000000,1,21,7,900
bug-bug2,with_roads,tea,809,125,1,1221.640000,152.674000,1,1,1.641791,1,110,38,900
bug-bug2,with_roads,tea,25,332,1,690.722000,99.647000,1,1,1.083333,1,65,23,900
bug-bug2,with_roads,tea,295,269,1,213.364000,62.975000,1,1,1.000000,1,21,7,900
bug-bug2,with_roads,tea,160,115,1,456.354000,86.580000,1,1,1.000000,1,48,16,900
bug-bug2,with_roads,tea,851,692,1,310.032000,62.887000,1,1,1.000000,1,33,11,900
bug-bug2,with_roads,tea,96,751,1,633.578000,94.936000,1,1,1.550000,1,62,22,900
bug-bug2,with_roads,tea,537,32,1,1030.511000,131.076000,1,1,1.433333,0,86,32,900
bug-bug2,with_roads,tea,30,103,1,341.973000,52.109000,1,1,1.480000,1,37,13,900
bug-bug2,with_roads,tea,263,280,1,467.768000,87.373000,1,1,1.000000,1,42,14,900
bug-bug2,with_roads,tea,640,766,1,232.040000,54.318000,1,1,1.133333,1,17,7,900
bug-bug2,no_roads,the_great_divide,1804,272,1,1114.362000,167.586000,1,1,1.027027,1,114,38,2500
bug-bug2,no_roads,the_great_divide,53,2106,1,1019.153000,92.831000,1,1,1.000000,1,123,41,2500
bug-bug2,no_roads,the_great_divide,748,661,1,1789.375000,203.039000,1,1,1.386364,0,183,61,2500
bug-bug2,no_roads,the_great_divide,602,353,1,138.366000,45.008000,1,1,1.000000,1,15,5,2500
bug-bug2,no_roads,the_great_divide,2091,241,1,948.441000,81.647000,1,1,1.000000,1,111,37,2500
bug-bug2,no_roads,the_great_divide,1912,2101,1,300.983000,73.768000,1,1,1.000000,1,33,11,2500
bug-bug2,no_roads,the_great_divide,2497,1538,1,473.013000,68.649000,1,1,1.000000,1,57,19,2500
bug-bug2,no_roads,the_great_divide,201,1680,1,2312.761000,276.200000,1,1,1.185714,1,249,83,2500
bug-bug2,no_roads,the_great_divide,1188,67,1,1132.412000,173.501000,1,1,1.000000,1,132,44,2500
bug-bug2,no_roads,the_great_divide,63,220,1,188.887000,40.881000,1,1,1.000000,1,24,8,2500
bug-bug2,with_roads,the_great_divide,1804,272,1,1020.782000,156.502000,1,1,1.520000,1,114,38,2500
bug-bug2,with_roads,the_great_divide,53,2106,1,1060.852000,99.610000,1,1,1.863636,0,123,41,2500
bug-bug2,with_roads,the_great_divide,748,661,1,1570.988000,203.531000,1,1,1.766667,0,159,61,2500
bug-bug2,with_roads,the_great_divide,602,353,1,127.714000,41.834000,1,1,1.153846,0,15,5,2500
bug-bug2,with_roads,the_great_divide,2091,241,1,958.899000,84.434000,1,1,1.754098,1,107,37,2500
bug-bug2,with_roads,the_great_divide,1912,2101,1,304.807000,81.405000,1,1,1.000000,1,33,11,2500
bug-bug2,with_roads,the_great_divide,2497,1538,1,480.927000,67.833000,1,1,1.000000,1,57,19,2500
bug-bug2,with_roads,the_great_divide,201,1680,1,2070.090000,251.239000,1,1,2.829545,0,249,83,2500
bug-bug2,with_roads,the_great_divide,1188,67,1,1125.508000,175.967000,1,1,2.039216,0,104,44,2500
bug-bug2,with_roads,the_great_divide,63,220,1,187.677000,40.780000,1,1,1.500000,0,24,8,2500
bug-bug2,no_roads,the_powerful_egg,1455,238,1,1292.778000,181.912000,1,1,1.205128,1,141,47,1750
bug-bug2,no_roads,the_powerful_egg,57,1669,1,850.219000,45.963000,1,1,1.000000,1,96,32,1750
bug-bug2,no_roads,the_powerful_egg,611,538,1,721.249000,80.301000,1,1,1.000000,1,81,27,1750
bug-bug2,no_roads,the_powerful_egg,491,299,1,217.246000,39.282000,1,1,1.000000,1,24,8,1750
bug-bug2,no_roads,the_powerful_egg,1659,219,1,772.105000,58.895000,1,1,1.000000,1,87,29,1750
bug-bug2,no_roads,the_powerful_egg,1531,1667,1,345.271000,39.879000,1,1,1.000000,1,42,14,1750
bug-bug2,no_roads,the_powerful_egg,1254,188,1,985.751000,129.712000,1,1,1.028571,1,108,36,1750
bug-bug2,no_roads,the_powerful_egg,1352,964,1,331.473000,36.582000,1,1,1.000000,1,36,12,1750
bug-bug2,no_roads,the_powerful_egg,72,68,1,87.723000,29.438000,1,1,1.000000,1,12,4,1750
bug-bug2,no_roads,the_powerful_egg,201,481,1,829.172000,71.972000,1,1,1.000000,1,90,30,1750
bug-bug2,with_roads,the_powerful_egg,1455,238,1,1322.047000,196.673000,1,1,1.205128,1,141,47,1750
bug-bug2,with_roads,the_powerful_egg,57,1669,1,829.159000,46.290000,1,1,1.000000,1,96,32,1750
bug-bug2,with_roads,the_powerful_egg,611,538,1,691.483000,80.467000,1,1,1.051948,0,81,27,1750
bug-bug2,with_roads,the_powerful_egg,491,299,1,215.491000,38.455000,1,1,1.000000,1,24,8,1750
bug-bug2,with_roads,the_powerful_egg,1659,219,1,755.457000,58.561000,1,1,1.000000,1,87,29,1750
bug-bug2,with_roads,the_powerful_egg,1531,1667,1,334.123000,39.660000,1,1,1.000000,1,42,14,1750
bug-bug2,with_roads,the_powerful_egg,1254,188,1,1030.574000,150.722000,1,1,1.028571,1,108,36,1750
bug-bug2,with_roads,the_powerful_egg,1352,964,1,334.294000,38.377000,1,1,1.000000,1,36,12,1750
bug-bug2,with_roads,the_powerful_egg,72,68,1,88.342000,29.401000,1,1,2.500000,0,10,4,1750
bug-bug2,with_roads,the_powerful_egg,201,481,1,779.684000,72.880000,1,1,1.666667,0,90,30,1750
bug-bug2,no_roads,thread_of_connection,380,61,1,378.883000,57.342000,1,1,1.062500,1,51,17,400
bug-bug2,no_roads,thread_of_connection,13,161,1,680.259000,72.063000,1,1,1.035714,1,87,29,400
bug-bug2,no_roads,thread_of_connection,138,122,1,605.204000,75.554000,1,1,1.000000,1,75,25,400
bug-bug2,no_roads,thread_of_connection,77,56,1,24.271000,24.271000,1,1,1.000000,1,3,1,400
bug-bug2,no_roads,thread_of_connection,327,47,1,353.316000,60.675000,1,1,1.000000,1,42,14,400
bug-bug2,no_roads,thread_of_connection,353,257,1,128.831000,31.616000,1,1,1.000000,1,15,5,400
bug-bug2,no_roads,thread_of_connection,17,16,1,20.282000,20.282000,1,1,1.000000,1,3,1,400
bug-bug2,no_roads,thread_of_connection,50,119,1,627.824000,73.650000,1,1,1.038462,1,81,27,400
bug-bug2,no_roads,thread_of_connection,129,305,1,395.138000,60.488000,1,1,1.000000,1,45,15,400
bug-bug2,no_roads,thread_of_connection,359,14,1,392.069000,45.322000,1,1,1.000000,1,51,17,400
bug-bug2,with_roads,thread_of_connection,380,61,1,375.698000,56.539000,1,1,1.062500,1,51,17,400
bug-bug2,with_roads,thread_of_connection,13,161,1,680.951000,72.775000,1,1,1.035714,1,87,29,400
bug-bug2,with_roads,thread_of_connection,138,122,1,620.077000,84.526000,1,1,1.000000,1,75,25,400
bug-bug2,with_roads,thread_of_connection,77,56,1,24.102000,24.102000,1,1,1.000000,1,3,1,400
bug-bug2,with_roads,thread_of_connection,327,47,1,349.705000,61.261000,1,1,1.000000,1,42,14,400
bug-bug2,with_roads,thread_of_connection,353,257,1,129.241000,32.462000,1,1,1.000000,1,15,5,400
bug-bug2,with_roads,thread_of_connection,17,16,1,22.054000,22.054000,1,1,1.000000,1,3,1,400
bug-bug2,with_roads,thread_of_connection,50,119,1,620.166000,61.644000,1,1,1.038462,1,81,27,400
bug-bug2,with_roads,thread_of_connection,129,305,1,374.678000,59.249000,1,1,1.000000,1,45,15,400
bug-bug2,with_roads,thread_of_connection,359,14,1,386.839000,43.700000,1,1,1.000000,1,51,17,400
bug-bug2,no_roads,tiles,873,161,1,1207.130000,185.020000,1,1,1.000000,1,138,46,1200
bug-bug2,no_roads,tiles,28,1029,1,638.631000,86.828000,1,1,1.000000,1,75,25,1200
bug-bug2,no_roads,tiles,386,352,1,394.092000,81.832000,1,1,1.000000,1,45,15,1200
bug-bug2,no_roads,tiles,952,1028,1,95.097000,30.603000,1,1,1.000000,1,12,4,1200
bug-bug2,no_roads,tiles,764,100,1,749.024000,133.551000,1,1,1.000000,1,87,29,1200
bug-bug2,no_roads,tiles,816,591,1,832.842000,130.975000,1,1,1.000000,1,96,32,1200
bug-bug2,no_roads,tiles,107,321,1,680.145000,114.984000,1,1,1.000000,1,84,28,1200
bug-bug2,no_roads,tiles,338,685,1,432.785000,72.735000,1,1,1.000000,1,51,17,1200
bug-bug2,no_roads,tiles,783,263,1,324.047000,55.075000,1,1,1.000000,1,39,13,1200
bug-bug2,no_roads,tiles,982,764,1,563.594000,116.353000,1,1,1.000000,1,66,22,1200
bug-bug2,with_roads,tiles,873,161,1,1164.364000,178.247000,1,1,1.086614,0,138,46,1200
bug-bug2,with_roads,tiles,28,1029,1,606.891000,86.655000,1,1,1.000000,1,75,25,1200
bug-bug2,with_roads,tiles,386,352,1,372.581000,83.548000,1,1,1.000000,1,45,15,1200
bug-bug2,with_roads,tiles,952,1028,1,93.205000,30.700000,1,1,1.000000,1,12,4,1200
bug-bug2,with_roads,tiles,764,100,1,746.679000,146.320000,1,1,1.000000,1,87,29,1200
bug-bug2,with_roads,tiles,816,591,1,816.762000,133.861000,1,1,1.000000,1,96,32,1200
bug-bug2,with_roads,tiles,107,321,1,683.714000,115.359000,1,1,1.063291,1,84,28,1200
bug-bug2,with_roads,tiles,338,685,1,437.379000,76.851000,1,1,1.000000,1,51,17,1200
bug-bug2,with_roads,tiles,783,263,1,342.303000,60.642000,1,1,1.000000,1,39,13,1200
bug-bug2,with_roads,tiles,982,764,1,581.004000,118.669000,1,1,1.000000,1,66,22,1200
bug-bug2,no_roads,tree_of_life,244,51,1,141.018000,49.379000,1,1,1.000000,1,15,5,1170
bug-bug2,no_roads,tree_of_life,604,539,1,412.384000,64.896000,1,1,1.000000,1,42,14,1170
bug-bug2,no_roads,tree_of_life,493,311,1,348.813000,38.649000,1,1,1.000000,1,39,13,1170
bug-bug2,no_roads,tree_of_life,220,182,1,33.775000,33.775000,1,1,1.000000,1,3,1,1170
bug-bug2,no_roads,tree_of_life,948,65,1,741.057000,96.899000,1,1,1.037037,1,84,28,1170
bug-bug2,no_roads,tree_of_life,61,195,1,489.874000,35.749000,1,1,1.000000,1,66,22,1170
bug-bug2,no_roads,tree_of_life,481,512,1,245.087000,37.436000,1,1,1.000000,1,24,8,1170
bug-bug2,no_roads,tree_of_life,1131,54,1,746.802000,61.690000,1,1,1.000000,1,84,28,1170
bug-bug2,no_roads,tree_of_life,439,936,1,322.635000,40.277000,1,1,1.000000,1,39,13,1170
bug-bug2,no_roads,tree_of_life,486,1016,1,595.705000,76.344000,1,1,1.050000,1,63,21,1170
bug-bug2,with_roads,tree_of_life,244,51,1,141.523000,48.469000,1,1,1.000000,1,15,5,1170
bug-bug2,with_roads,tree_of_life,604,539,1,395.967000,65.052000,1,1,1.000000,1,42,14,1170
bug-bug2,with_roads,tree_of_life,493,311,1,332.171000,36.819000,1,1,1.000000,1,39,13,1170
bug-bug2,with_roads,tree_of_life,220,182,1,29.980000,29.980000,1,1,1.000000,1,3,1,1170
bug-bug2,with_roads,tree_of_life,948,65,1,744.037000,92.395000,1,1,1.126761,1,80,28,1170
bug-bug2,with_roads,tree_of_life,61,195,1,488.897000,34.703000,1,1,1.066667,1,64,22,1170
bug-bug2,with_roads,tree_of_life,481,512,1,227.437000,36.709000,1,1,1.000000,1,24,8,1170
bug-bug2,with_roads,tree_of_life,1131,54,1,724.410000,57.382000,1,1,1.138889,1,82,28,1170
bug-bug2,with_roads,tree_of_life,439,936,1,333.126000,39.455000,1,1,1.057143,1,37,13,1170
bug-bug2,with_roads,tree_of_life,486,1016,1,557.276000,70.903000,1,1,1.086207,1,63,21,1170
bug-bug2,no_roads,vase,279,58,1,258.949000,50.084000,1,1,1.000000,1,33,11,1400
bug-bug2,no_roads,vase,706,632,1,114.847000,36.141000,1,1,1.000000,1,12,4,1400
bug-bug2,no_roads,vase,583,348,1,363.025000,57.960000,1,1,1.000000,1,42,14,1400
