algo,scenario,map,start,time_us,exact,worst_ratio
bfs-swap,no_roads,chess,848,339.236000,1,1.000000
bfs-swap,no_roads,chess,638,341.493000,1,1.000000
bfs-swap,no_roads,chess,495,331.364000,1,1.000000
bfs-swap,no_roads,chess,2338,335.250000,1,1.000000
bfs-swap,no_roads,chess,1817,333.674000,1,1.000000
bfs-unrolled,no_roads,chess,2190,334.829000,1,1.000000
bfs-unrolled,no_roads,chess,524,331.526000,1,1.000000
bfs-unrolled,no_roads,chess,145,331.663000,1,1.000000
bfs-unrolled,no_roads,chess,1018,334.798000,1,1.000000
bfs-unrolled,no_roads,chess,942,334.090000,1,1.000000
bfs-unrolled,no_roads,chess,848,329.847000,1,1.000000
bfs-unrolled,no_roads,chess,638,330.702000,1,1.000000
bfs-unrolled,no_roads,chess,495,331.895000,1,1.000000
bfs-unrolled,no_roads,chess,2338,331.033000,1,1.000000
bfs-unrolled,no_roads,chess,1817,334.335000,1,1.000000
bfs,with_roads,chess,2190,352.198000,0,2.389831
bfs,with_roads,chess,524,351.294000,0,2.018182
bfs,with_roads,chess,145,340.540000,0,1.620000
bfs,with_roads,chess,1018,351.487000,0,2.236364
bfs,with_roads,chess,942,344.548000,0,2.550000
bfs,with_roads,chess,848,345.371000,0,3.000000
bfs,with_roads,chess,638,341.577000,0,2.357143
bfs,with_roads,chess,495,350.664000,0,2.617021
bfs,with_roads,chess,2338,351.239000,0,2.205882
bfs,with_roads,chess,1817,346.600000,0,1.708861
bfs-alloc,with_roads,chess,2190,344.356000,0,2.389831
bfs-alloc,with_roads,chess,524,335.877000,0,2.018182
bfs-alloc,with_roads,chess,145,330.427000,0,1.620000
bfs-alloc,with_roads,chess,1018,333.313000,0,2.236364
bfs-alloc,with_roads,chess,942,343.477000,0,2.550000
bfs-alloc,with_roads,chess,848,337.247000,0,3.000000
bfs-alloc,with_roads,chess,638,338.476000,0,2.357143
bfs-alloc,with_roads,chess,495,337.093000,0,2.617021
bfs-alloc,with_roads,chess,2338,335.378000,0,2.205882
bfs-alloc,with_roads,chess,1817,339.808000,0,1.708861
bfs-swap,with_roads,chess,2190,343.140000,0,2.389831
bfs-swap,with_roads,chess,524,361.884000,0,2.018182
bfs-swap,with_roads,chess,145,348.422000,0,1.620000
bfs-swap,with_roads,chess,1018,341.000000,0,2.236364
bfs-swap,with_roads,chess,942,335.261000,0,2.550000
bfs-swap,with_roads,chess,848,337.448000,0,3.000000
bfs-swap,with_roads,chess,638,341.380000,0,2.357143
bfs-swap,with_roads,chess,495,341.310000,0,2.617021
bfs-swap,with_roads,chess,2338,335.064000,0,2.205882
bfs-swap,with_roads,chess,1817,335.933000,0,1.708861
bfs-unrolled,with_roads,chess,2190,333.884000,0,2.389831
bfs-unrolled,with_roads,chess,524,345.430000,0,2.018182
bfs-unrolled,with_roads,chess,145,340.539000,0,1.620000
bfs-unrolled,with_roads,chess,1018,332.947000,0,2.236364
bfs-unrolled,with_roads,chess,942,342.113000,0,2.550000
bfs-unrolled,with_roads,chess,848,327.754000,0,3.000000
bfs-unrolled,with_roads,chess,638,688.967000,0,2.357143
bfs-unrolled,with_roads,chess,495,329.967000,0,2.617021
bfs-unrolled,with_roads,chess,2338,330.846000,0,2.205882
bfs-unrolled,with_roads,chess,1817,336.676000,0,1.708861
bfs,no_roads,chrysanthemum,1788,497.562000,1,1.000000
bfs,no_roads,chrysanthemum,253,476.938000,1,1.000000
bfs,no_roads,chrysanthemum,51,509.279000,1,1.000000
bfs,no_roads,chrysanthemum,2049,485.141000,1,1.000000
bfs,no_roads,chrysanthemum,699,476.294000,1,1.000000
bfs,no_roads,chrysanthemum,609,503.742000,1,1.000000
bfs,no_roads,chrysanthemum,551,483.490000,1,1.000000
bfs,no_roads,chrysanthemum,334,489.423000,1,1.000000
bfs,no_roads,chrysanthemum,2039,472.231000,1,1.000000
bfs,no_roads,chrysanthemum,226,486.590000,1,1.000000
bfs-alloc,no_roads,chrysanthemum,1788,478.800000,1,1.000000
bfs-alloc,no_roads,chrysanthemum,253,466.693000,1,1.000000
bfs-alloc,no_roads,chrysanthemum,51,481.473000,1,1.000000
bfs-alloc,no_roads,chrysanthemum,2049,455.455000,1,1.000000
bfs-alloc,no_roads,chrysanthemum,699,462.809000,1,1.000000
bfs-alloc,no_roads,chrysanthemum,609,470.444000,1,1.000000
bfs-alloc,no_roads,chrysanthemum,551,466.955000,1,1.000000
bfs-alloc,no_roads,chrysanthemum,334,466.202000,1,1.000000
bfs-alloc,no_roads,chrysanthemum,2039,466.582000,1,1.000000
bfs-alloc,no_roads,chrysanthemum,226,472.251000,1,1.000000
bfs-swap,no_roads,chrysanthemum,1788,486.349000,1,1.000000
bfs-swap,no_roads,chrysanthemum,253,463.888000,1,1.000000
bfs-swap,no_roads,chrysanthemum,51,471.221000,1,1.000000
bfs-swap,no_roads,chrysanthemum,2049,477.931000,1,1.000000
bfs-swap,no_roads,chrysanthemum,699,463.594000,1,1.000000
bfs-swap,no_roads,chrysanthemum,609,469.281000,1,1.000000
bfs-swap,no_roads,chrysanthemum,551,479.991000,1,1.000000
bfs-swap,no_roads,chrysanthemum,334,464.557000,1,1.000000
bfs-swap,no_roads,chrysanthemum,2039,467.787000,1,1.000000
bfs-swap,no_roads,chrysanthemum,226,464.703000,1,1.000000
bfs-unrolled,no_roads,chrysanthemum,1788,468.053000,1,1.000000
bfs-unrolled,no_roads,chrysanthemum,253,451.308000,1,1.000000
bfs-unrolled,no_roads,chrysanthemum,51,460.231000,1,1.000000
bfs-unrolled,no_roads,chrysanthemum,2049,491.501000,1,1.000000
bfs-unrolled,no_roads,chrysanthemum,699,500.950000,1,1.000000
bfs-unrolled,no_roads,chrysanthemum,609,494.016000,1,1.000000
bfs-unrolled,no_roads,chrysanthemum,551,508.171000,1,1.000000
bfs-unrolled,no_roads,chrysanthemum,334,536.015000,1,1.000000
bfs-unrolled,no_roads,chrysanthemum,2039,487.811000,1,1.000000
bfs-unrolled,no_roads,chrysanthemum,226,462.794000,1,1.000000
bfs,with_roads,chrysanthemum,1788,492.391000,0,1.848837
bfs,with_roads,chrysanthemum,253,559.168000,0,2.773585
bfs,with_roads,chrysanthemum,51,479.847000,0,3.000000
bfs,with_roads,chrysanthemum,2049,494.411000,0,1.732759
bfs,with_roads,chrysanthemum,699,510.542000,0,1.204724
bfs,with_roads,chrysanthemum,609,513.096000,0,2.414634
bfs,with_roads,chrysanthemum,551,492.896000,0,3.000000
bfs,with_roads,chrysanthemum,334,497.144000,0,1.348315
bfs,with_roads,chrysanthemum,2039,501.377000,0,2.033333
bfs,with_roads,chrysanthemum,226,474.345000,0,1.632911
bfs-alloc,with_roads,chrysanthemum,1788,476.175000,0,1.848837
bfs-alloc,with_roads,chrysanthemum,253,489.291000,0,2.773585
bfs-alloc,with_roads,chrysanthemum,51,462.577000,0,3.000000
bfs-alloc,with_roads,chrysanthemum,2049,456.809000,0,1.732759
bfs-alloc,with_roads,chrysanthemum,699,480.388000,0,1.204724
bfs-alloc,with_roads,chrysanthemum,609,494.741000,0,2.414634
bfs-alloc,with_roads,chrysanthemum,551,462.111000,0,3.000000
bfs-alloc,with_roads,chrysanthemum,334,472.258000,0,1.348315
bfs-alloc,with_roads,chrysanthemum,2039,454.555000,0,2.033333
bfs-alloc,with_roads,chrysanthemum,226,475.159000,0,1.632911
bfs-swap,with_roads,chrysanthemum,1788,480.604000,0,1.848837
bfs-swap,with_roads,chrysanthemum,253,459.005000,0,2.773585
bfs-swap,with_roads,chrysanthemum,51,463.221000,0,3.000000
bfs-swap,with_roads,chrysanthemum,2049,461.156000,0,1.732759
bfs-swap,with_roads,chrysanthemum,699,467.830000,0,1.204724
bfs-swap,with_roads,chrysanthemum,609,483.609000,0,2.414634
bfs-swap,with_roads,chrysanthemum,551,492.520000,0,3.000000
bfs-swap,with_roads,chrysanthemum,334,466.568000,0,1.348315
bfs-swap,with_roads,chrysanthemum,2039,466.131000,0,2.033333
bfs-swap,with_roads,chrysanthemum,226,457.575000,0,1.632911
bfs-unrolled,with_roads,chrysanthemum,1788,489.036000,0,1.848837
bfs-unrolled,with_roads,chrysanthemum,253,462.958000,0,2.773585
bfs-unrolled,with_roads,chrysanthemum,51,461.318000,0,3.000000
bfs-unrolled,with_roads,chrysanthemum,2049,464.875000,0,1.732759
bfs-unrolled,with_roads,chrysanthemum,699,463.875000,0,1.204724
bfs-unrolled,with_roads,chrysanthemum,609,464.262000,0,2.414634
bfs-unrolled,with_roads,chrysanthemum,551,456.082000,0,3.000000
bfs-unrolled,with_roads,chrysanthemum,334,476.861000,0,1.348315
bfs-unrolled,with_roads,chrysanthemum,2039,461.447000,0,2.033333
bfs-unrolled,with_roads,chrysanthemum,226,452.153000,0,1.632911
bfs,no_roads,cinnamon_roll,842,204.451000,1,1.000000
bfs,no_roads,cinnamon_roll,128,197.451000,1,1.000000
bfs,no_roads,cinnamon_roll,25,196.088000,1,1.000000
bfs,no_roads,cinnamon_roll,337,198.209000,1,1.000000
bfs,no_roads,cinnamon_roll,292,198.325000,1,1.000000
bfs,no_roads,cinnamon_roll,267,195.266000,1,1.000000
bfs,no_roads,cinnamon_roll,160,193.897000,1,1.000000
bfs,no_roads,cinnamon_roll,117,196.181000,1,1.000000
bfs,no_roads,cinnamon_roll,880,199.854000,1,1.000000
bfs,no_roads,cinnamon_roll,728,206.265000,1,1.000000
bfs-alloc,no_roads,cinnamon_roll,842,208.710000,1,1.000000
bfs-alloc,no_roads,cinnamon_roll,128,190.179000,1,1.000000
bfs-alloc,no_roads,cinnamon_roll,25,187.923000,1,1.000000
bfs-alloc,no_roads,cinnamon_roll,337,198.239000,1,1.000000
bfs-alloc,no_roads,cinnamon_roll,292,197.222000,1,1.000000
bfs-alloc,no_roads,cinnamon_roll,267,193.872000,1,1.000000
bfs-alloc,no_roads,cinnamon_roll,160,188.284000,1,1.000000
bfs-alloc,no_roads,cinnamon_roll,117,187.571000,1,1.000000
bfs-alloc,no_roads,cinnamon_roll,880,192.096000,1,1.000000
bfs-alloc,no_roads,cinnamon_roll,728,216.711000,1,1.000000
bfs-swap,no_roads,cinnamon_roll,842,201.496000,1,1.000000
bfs-swap,no_roads,cinnamon_roll,128,192.294000,1,1.000000
bfs-swap,no_roads,cinnamon_roll,25,191.144000,1,1.000000
bfs-swap,no_roads,cinnamon_roll,337,191.650000,1,1.000000
bfs-swap,no_roads,cinnamon_roll,292,191.668000,1,1.000000
bfs-swap,no_roads,cinnamon_roll,267,190.014000,1,1.000000
bfs-swap,no_roads,cinnamon_roll,160,188.550000,1,1.000000
bfs-swap,no_roads,cinnamon_roll,117,377.804000,1,1.000000
bfs-swap,no_roads,cinnamon_roll,880,197.409000,1,1.000000
bfs-swap,no_roads,cinnamon_roll,728,192.679000,1,1.000000
bfs-unrolled,no_roads,cinnamon_roll,842,193.518000,1,1.000000
bfs-unrolled,no_roads,cinnamon_roll,128,189.183000,1,1.000000
bfs-unrolled,no_roads,cinnamon_roll,25,188.365000,1,1.000000
bfs-unrolled,no_roads,cinnamon_roll,337,190.025000,1,1.000000
bfs-unrolled,no_roads,cinnamon_roll,292,197.029000,1,1.000000
bfs-unrolled,no_roads,cinnamon_roll,267,185.617000,1,1.000000
bfs-unrolled,no_roads,cinnamon_roll,160,194.032000,1,1.000000
bfs-unrolled,no_roads,cinnamon_roll,117,188.939000,1,1.000000
bfs-unrolled,no_roads,cinnamon_roll,880,197.335000,1,1.000000
bfs-unrolled,no_roads,cinnamon_roll,728,205.798000,1,1.000000
bfs,with_roads,cinnamon_roll,842,216.917000,0,1.826087
bfs,with_roads,cinnamon_roll,128,201.648000,0,3.000000
bfs,with_roads,cinnamon_roll,25,196.341000,0,1.744186
bfs,with_roads,cinnamon_roll,337,198.329000,0,3.000000
bfs,with_roads,cinnamon_roll,292,203.692000,0,2.357143
bfs,with_roads,cinnamon_roll,267,198.226000,0,1.883721
bfs,with_roads,cinnamon_roll,160,196.427000,0,3.000000
bfs,with_roads,cinnamon_roll,117,195.653000,0,1.760870
bfs,with_roads,cinnamon_roll,880,204.243000,0,1.775510
bfs,with_roads,cinnamon_roll,728,206.005000,0,2.117647
bfs-alloc,with_roads,cinnamon_roll,842,198.266000,0,1.826087
bfs-alloc,with_roads,cinnamon_roll,128,189.381000,0,3.000000
bfs-alloc,with_roads,cinnamon_roll,25,189.301000,0,1.744186
bfs-alloc,with_roads,cinnamon_roll,337,194.354000,0,3.000000
bfs-alloc,with_roads,cinnamon_roll,292,190.724000,0,2.357143
bfs-alloc,with_roads,cinnamon_roll,267,185.760000,0,1.883721
bfs-alloc,with_roads,cinnamon_roll,160,188.694000,0,3.000000
bfs-alloc,with_roads,cinnamon_roll,117,188.069000,0,1.760870
bfs-alloc,with_roads,cinnamon_roll,880,197.669000,0,1.775510
bfs-alloc,with_roads,cinnamon_roll,728,201.735000,0,2.117647
bfs-swap,with_roads,cinnamon_roll,842,201.978000,0,1.826087
bfs-swap,with_roads,cinnamon_roll,128,187.690000,0,3.000000
bfs-swap,with_roads,cinnamon_roll,25,188.947000,0,1.744186
bfs-swap,with_roads,cinnamon_roll,337,193.483000,0,3.000000
bfs-swap,with_roads,cinnamon_roll,292,190.187000,0,2.357143
bfs-swap,with_roads,cinnamon_roll,267,187.455000,0,1.883721
bfs-swap,with_roads,cinnamon_roll,160,188.867000,0,3.000000
bfs-swap,with_roads,cinnamon_roll,117,197.796000,0,1.760870
bfs-swap,with_roads,cinnamon_roll,880,198.945000,0,1.775510
bfs-swap,with_roads,cinnamon_roll,728,193.707000,0,2.117647
bfs-unrolled,with_roads,cinnamon_roll,842,192.666000,0,1.826087
bfs-unrolled,with_roads,cinnamon_roll,128,189.810000,0,3.000000
bfs-unrolled,with_roads,cinnamon_roll,25,187.926000,0,1.744186
bfs-unrolled,with_roads,cinnamon_roll,337,190.711000,0,3.000000
bfs-unrolled,with_roads,cinnamon_roll,292,189.012000,0,2.357143
bfs-unrolled,with_roads,cinnamon_roll,267,186.870000,0,1.883721
bfs-unrolled,with_roads,cinnamon_roll,160,185.618000,0,3.000000
bfs-unrolled,with_roads,cinnamon_roll,117,204.938000,0,1.760870
bfs-unrolled,with_roads,cinnamon_roll,880,198.864000,0,1.775510
bfs-unrolled,with_roads,cinnamon_roll,728,198.699000,0,2.117647
bfs,no_roads,clash_arena,493,67.156000,1,1.000000
bfs,no_roads,clash_arena,95,69.263000,1,1.000000
bfs,no_roads,clash_arena,29,61.192000,1,1.000000
bfs,no_roads,clash_arena,568,62.431000,1,1.000000
bfs,no_roads,clash_arena,211,61.529000,1,1.000000
bfs,no_roads,clash_arena,192,61.812000,1,1.000000
bfs,no_roads,clash_arena,178,62.790000,1,1.000000
bfs,no_roads,clash_arena,117,62.996000,1,1.000000
bfs,no_roads,clash_arena,564,63.474000,1,1.000000
bfs,no_roads,clash_arena,90,62.783000,1,1.000000
bfs-alloc,no_roads,clash_arena,493,62.211000,1,1.000000
bfs-alloc,no_roads,clash_arena,95,61.756000,1,1.000000
bfs-alloc,no_roads,clash_arena,29,59.257000,1,1.000000
bfs-alloc,no_roads,clash_arena,568,62.237000,1,1.000000
bfs-alloc,no_roads,clash_arena,211,70.300000,1,1.000000
bfs-alloc,no_roads,clash_arena,192,61.011000,1,1.000000
bfs-alloc,no_roads,clash_arena,178,62.494000,1,1.000000
bfs-alloc,no_roads,clash_arena,117,63.755000,1,1.000000
bfs-alloc,no_roads,clash_arena,564,63.968000,1,1.000000
bfs-alloc,no_roads,clash_arena,90,61.690000,1,1.000000
bfs-swap,no_roads,clash_arena,493,64.303000,1,1.000000
bfs-swap,no_roads,clash_arena,95,65.011000,1,1.000000
bfs-swap,no_roads,clash_arena,29,61.712000,1,1.000000
bfs-swap,no_roads,clash_arena,568,61.840000,1,1.000000
bfs-swap,no_roads,clash_arena,211,63.443000,1,1.000000
bfs-swap,no_roads,clash_arena,192,62.590000,1,1.000000
bfs-swap,no_roads,clash_arena,178,64.170000,1,1.000000
bfs-swap,no_roads,clash_arena,117,62.464000,1,1.000000
bfs-swap,no_roads,clash_arena,564,61.987000,1,1.000000
bfs-swap,no_roads,clash_arena,90,62.493000,1,1.000000
bfs-unrolled,no_roads,clash_arena,493,60.521000,1,1.000000
bfs-unrolled,no_roads,clash_arena,95,60.587000,1,1.000000
bfs-unrolled,no_roads,clash_arena,29,61.128000,1,1.000000
bfs-unrolled,no_roads,clash_arena,568,62.798000,1,1.000000
bfs-unrolled,no_roads,clash_arena,211,62.014000,1,1.000000
bfs-unrolled,no_roads,clash_arena,192,61.537000,1,1.000000
bfs-unrolled,no_roads,clash_arena,178,65.254000,1,1.000000
bfs-unrolled,no_roads,clash_arena,117,64.509000,1,1.000000
bfs-unrolled,no_roads,clash_arena,564,65.931000,1,1.000000
bfs-unrolled,no_roads,clash_arena,90,64.808000,1,1.000000
bfs,with_roads,clash_arena,493,68.429000,1,1.000000
bfs,with_roads,clash_arena,95,64.425000,0,1.714286
bfs,with_roads,clash_arena,29,62.417000,0,3.000000
bfs,with_roads,clash_arena,568,66.548000,1,1.000000
bfs,with_roads,clash_arena,211,62.388000,0,1.285714
bfs,with_roads,clash_arena,192,61.056000,0,1.320000
bfs,with_roads,clash_arena,178,62.579000,0,1.384615
bfs,with_roads,clash_arena,117,63.523000,0,1.588235
bfs,with_roads,clash_arena,564,62.205000,1,1.000000
bfs,with_roads,clash_arena,90,62.918000,0,1.588235
bfs-alloc,with_roads,clash_arena,493,62.046000,1,1.000000
bfs-alloc,with_roads,clash_arena,95,62.936000,0,1.714286
bfs-alloc,with_roads,clash_arena,29,61.487000,0,3.000000
bfs-alloc,with_roads,clash_arena,568,59.841000,1,1.000000
bfs-alloc,with_roads,clash_arena,211,61.198000,0,1.285714
bfs-alloc,with_roads,clash_arena,192,59.340000,0,1.320000
bfs-alloc,with_roads,clash_arena,178,66.070000,0,1.384615
bfs-alloc,with_roads,clash_arena,117,60.422000,0,1.588235
bfs-alloc,with_roads,clash_arena,564,60.819000,1,1.000000
bfs-alloc,with_roads,clash_arena,90,63.829000,0,1.588235
bfs-swap,with_roads,clash_arena,493,63.352000,1,1.000000
bfs-swap,with_roads,clash_arena,95,64.046000,0,1.714286
bfs-swap,with_roads,clash_arena,29,61.941000,0,3.000000
bfs-swap,with_roads,clash_arena,568,63.898000,1,1.000000
bfs-swap,with_roads,clash_arena,211,65.544000,0,1.285714
bfs-swap,with_roads,clash_arena,192,63.062000,0,1.320000
bfs-swap,with_roads,clash_arena,178,63.594000,0,1.384615
bfs-swap,with_roads,clash_arena,117,61.924000,0,1.588235
bfs-swap,with_roads,clash_arena,564,63.993000,1,1.000000
bfs-swap,with_roads,clash_arena,90,62.488000,0,1.588235
bfs-unrolled,with_roads,clash_arena,493,61.318000,1,1.000000
bfs-unrolled,with_roads,clash_arena,95,60.474000,0,1.714286
bfs-unrolled,with_roads,clash_arena,29,60.338000,0,3.000000
bfs-unrolled,with_roads,clash_arena,568,61.612000,1,1.000000
bfs-unrolled,with_roads,clash_arena,211,61.283000,0,1.285714
bfs-unrolled,with_roads,clash_arena,192,63.758000,0,1.320000
bfs-unrolled,with_roads,clash_arena,178,61.163000,0,1.384615
bfs-unrolled,with_roads,clash_arena,117,60.802000,0,1.588235
bfs-unrolled,with_roads,clash_arena,564,61.723000,1,1.000000
bfs-unrolled,with_roads,clash_arena,90,60.558000,0,1.588235
bfs,no_roads,climbing_wall,780,242.842000,1,1.000000
bfs,no_roads,climbing_wall,127,237.280000,1,1.000000
bfs,no_roads,climbing_wall,25,234.643000,1,1.000000
bfs,no_roads,climbing_wall,911,235.850000,1,1.000000
bfs,no_roads,climbing_wall,331,234.524000,1,1.000000
bfs,no_roads,climbing_wall,294,233.225000,1,1.000000
bfs,no_roads,climbing_wall,267,240.012000,1,1.000000
bfs,no_roads,climbing_wall,164,236.423000,1,1.000000
bfs,no_roads,climbing_wall,904,237.647000,1,1.000000
bfs,no_roads,climbing_wall,114,237.795000,1,1.000000
bfs-alloc,no_roads,climbing_wall,780,243.156000,1,1.000000
bfs-alloc,no_roads,climbing_wall,127,235.851000,1,1.000000
bfs-alloc,no_roads,climbing_wall,25,236.629000,1,1.000000
bfs-alloc,no_roads,climbing_wall,911,244.838000,1,1.000000
bfs-alloc,no_roads,climbing_wall,331,237.535000,1,1.000000
bfs-alloc,no_roads,climbing_wall,294,234.447000,1,1.000000
bfs-alloc,no_roads,climbing_wall,267,233.956000,1,1.000000
bfs-alloc,no_roads,climbing_wall,164,223.933000,1,1.000000
bfs-alloc,no_roads,climbing_wall,904,235.119000,1,1.000000
bfs-alloc,no_roads,climbing_wall,114,230.208000,1,1.000000
bfs-swap,no_roads,climbing_wall,780,242.502000,1,1.000000
bfs-swap,no_roads,climbing_wall,127,236.584000,1,1.000000
bfs-swap,no_roads,climbing_wall,25,230.376000,1,1.000000
bfs-swap,no_roads,climbing_wall,911,244.682000,1,1.000000
bfs-swap,no_roads,climbing_wall,331,244.285000,1,1.000000
bfs-swap,no_roads,climbing_wall,294,239.156000,1,1.000000
bfs-swap,no_roads,climbing_wall,267,235.670000,1,1.000000
bfs-swap,no_roads,climbing_wall,164,230.283000,1,1.000000
bfs-swap,no_roads,climbing_wall,904,403.361000,1,1.000000
bfs-swap,no_roads,climbing_wall,114,388.393000,1,1.000000
bfs-unrolled,no_roads,climbing_wall,780,241.386000,1,1.000000
bfs-unrolled,no_roads,climbing_wall,127,227.096000,1,1.000000
bfs-unrolled,no_roads,climbing_wall,25,230.787000,1,1.000000
bfs-unrolled,no_roads,climbing_wall,911,236.013000,1,1.000000
bfs-unrolled,no_roads,climbing_wall,331,230.021000,1,1.000000
bfs-unrolled,no_roads,climbing_wall,294,245.778000,1,1.000000
bfs-unrolled,no_roads,climbing_wall,267,233.043000,1,1.000000
bfs-unrolled,no_roads,climbing_wall,164,230.571000,1,1.000000
bfs-unrolled,no_roads,climbing_wall,904,235.227000,1,1.000000
bfs-unrolled,no_roads,climbing_wall,114,230.348000,1,1.000000
bfs,with_roads,climbing_wall,780,240.741000,0,1.967742
bfs,with_roads,climbing_wall,127,238.529000,0,2.333333
bfs,with_roads,climbing_wall,25,227.504000,0,3.000000
bfs,with_roads,climbing_wall,911,245.053000,0,1.769231
bfs,with_roads,climbing_wall,331,238.662000,0,3.000000
bfs,with_roads,climbing_wall,294,237.570000,0,2.538462
bfs,with_roads,climbing_wall,267,246.095000,0,1.842105
bfs,with_roads,climbing_wall,164,241.302000,0,2.142857
