map,tech,time_us,optimality,optimal_cost,n_roads
mandelbrot,astar_heap,34.5,1.0,42,163
mandelbrot,astar_heap,1225.9,1.0,271,163
mandelbrot,astar_heap,133.6,1.0,53,163
mandelbrot,astar_heap,607.6,1.0,135,163
mandelbrot,astar_heap,1011.5,1.0,157,163
mandelbrot,astar_heap,1030.9,1.0,144,163
mandelbrot,astar_heap,1963.4,1.0,316,163
mandelbrot,astar_heap,1381.7,1.0,252,163
mandelbrot,astar_heap,429.4,1.0,83,163
mandelbrot,astar_heap,844.0,1.0,149,163
mandelbrot,astar_heap,211.0,1.0,118,163
mandelbrot,astar_heap,224.8,1.0,121,163
mandelbrot,astar_heap,311.0,1.0,109,163
mandelbrot,astar_heap,454.3,1.0,107,163
mandelbrot,astar_heap,114.3,1.0,42,163
mandelbrot,astar_heap,154.9,1.0,66,163
mandelbrot,astar_heap,182.6,1.0,98,163
mandelbrot,astar_heap,923.0,1.0,161,163
mandelbrot,astar_heap,336.6,1.0,69,163
mandelbrot,astar_heap,1120.0,1.0,197,163
mandelbrot,astar_heap,151.7,1.0,62,163
mandelbrot,astar_heap,654.3,1.0,168,163
mandelbrot,astar_heap,19.6,1.0,23,163
mandelbrot,astar_heap,726.7,1.0,178,163
mandelbrot,astar_heap,1180.4,1.0,222,163
mandelbrot,astar_heap,296.9,1.0,88,163
mandelbrot,astar_heap,213.5,1.0,122,163
mandelbrot,astar_heap,1083.3,1.0,151,163
mandelbrot,astar_heap,105.2,1.0,73,163
mandelbrot,astar_heap,1970.8,1.0,240,163
mandelbrot,astar_heap,1017.3,1.0,128,163
mandelbrot,astar_heap,1002.7,1.0,154,163
mandelbrot,astar_heap,667.2,1.0,161,163
mandelbrot,astar_heap,1227.5,1.0,280,163
mandelbrot,astar_heap,606.5,1.0,119,163
mandelbrot,astar_heap,579.6,1.0,115,163
mandelbrot,astar_heap,1271.6,1.0,209,163
mandelbrot,astar_heap,105.5,1.0,47,163
mandelbrot,astar_heap,258.9,1.0,127,163
mandelbrot,astar_heap,91.5,1.0,40,163
mandelbrot,astar_heap,600.7,1.0,132,163
mandelbrot,astar_heap,504.9,1.0,137,163
mandelbrot,astar_heap,1657.6,1.0,201,163
mandelbrot,astar_heap,87.8,1.0,51,163
mandelbrot,astar_heap,551.8,1.0,142,163
mandelbrot,astar_heap,240.0,1.0,96,163
mandelbrot,astar_heap,82.6,1.0,49,163
mandelbrot,astar_heap,1529.9,1.0,205,163
mandelbrot,astar_heap,351.4,1.0,133,163
mandelbrot,astar_heap,735.8,1.0,143,163
mandelbrot,astar_heap,1132.3,1.0,197,163
mandelbrot,astar_heap,351.0,1.0,117,163
mandelbrot,astar_heap,516.2,1.0,118,163
mandelbrot,astar_heap,1154.3,1.0,191,163
mandelbrot,astar_heap,804.6,1.0,133,163
mandelbrot,astar_heap,43.3,1.0,31,163
mandelbrot,astar_heap,230.9,1.0,56,163
mandelbrot,astar_heap,739.2,1.0,152,163
mandelbrot,astar_heap,968.2,1.0,149,163
mandelbrot,astar_heap,19.0,1.0,21,163
mandelbrot,astar_heap,659.1,1.0,169,163
mandelbrot,astar_heap,326.8,1.0,144,163
mandelbrot,astar_heap,204.0,1.0,88,163
mandelbrot,astar_heap,81.1,1.0,32,163
mandelbrot,astar_heap,318.5,1.0,82,163
mandelbrot,astar_heap,419.1,1.0,109,163
mandelbrot,astar_heap,1062.3,1.0,173,163
mandelbrot,astar_heap,324.1,1.0,95,163
mandelbrot,astar_heap,151.9,1.0,55,163
mandelbrot,astar_heap,527.4,1.0,97,163
mandelbrot,astar_heap,232.3,1.0,72,163
mandelbrot,astar_heap,1899.3,1.0,260,163
mandelbrot,astar_heap,1011.3,1.0,142,163
mandelbrot,astar_heap,2011.2,1.0,253,163
mandelbrot,astar_heap,875.4,1.0,127,163
mandelbrot,astar_heap,1788.9,1.0,249,163
mandelbrot,astar_heap,406.3,1.0,134,163
mandelbrot,astar_heap,89.8,1.0,36,163
mandelbrot,astar_heap,210.9,1.0,145,163
mandelbrot,astar_heap,601.5,1.0,152,163
mandelbrot,astar_heap,354.4,1.0,135,163
mandelbrot,astar_heap,1704.0,1.0,262,163
mandelbrot,astar_heap,1856.1,1.0,223,163
mandelbrot,astar_heap,630.2,1.0,123,163
mandelbrot,astar_heap,1307.3,1.0,191,163
mandelbrot,astar_heap,206.4,1.0,57,163
mandelbrot,astar_heap,97.5,1.0,45,163
mandelbrot,astar_heap,373.9,1.0,105,163
mandelbrot,astar_heap,107.1,1.0,46,163
mandelbrot,astar_heap,1274.6,1.0,201,163
mandelbrot,astar_heap,613.8,1.0,104,163
mandelbrot,astar_heap,582.2,1.0,165,163
mandelbrot,astar_heap,276.4,1.0,142,163
mandelbrot,astar_heap,1965.6,1.0,240,163
mandelbrot,astar_heap,625.4,1.0,184,163
mandelbrot,astar_heap,136.5,1.0,54,163
mandelbrot,astar_heap,613.0,1.0,134,163
mandelbrot,astar_heap,3.6,1.0,10,163
mandelbrot,astar_heap,661.1,1.0,157,163
mandelbrot,astar_heap,1688.8,1.0,253,163
mandelbrot,astar_heap,80.4,1.0,48,163
mandelbrot,astar_heap,227.0,1.0,85,163
mandelbrot,astar_heap,24.2,1.0,17,163
mandelbrot,astar_heap,34.9,1.0,42,163
mandelbrot,astar_heap,330.6,1.0,154,163
mandelbrot,astar_heap,45.1,1.0,29,163
mandelbrot,astar_heap,123.1,1.0,49,163
mandelbrot,astar_heap,356.7,1.0,98,163
mandelbrot,astar_heap,2116.1,1.0,237,163
mandelbrot,astar_heap,32.7,1.0,49,163
mandelbrot,astar_heap,286.6,1.0,88,163
mandelbrot,astar_heap,1225.2,1.0,174,163
mandelbrot,astar_heap,238.0,1.0,57,163
mandelbrot,astar_heap,779.6,1.0,162,163
mandelbrot,astar_heap,1544.4,1.0,222,163
mandelbrot,astar_heap,407.9,1.0,83,163
mandelbrot,astar_heap,742.0,1.0,131,163
mandelbrot,astar_heap,1106.9,1.0,155,163
mandelbrot,astar_heap,563.4,1.0,185,163
mandelbrot,astar_heap,298.7,1.0,138,163
mandelbrot,astar_heap,944.6,1.0,158,163
mandelbrot,astar_heap,231.3,1.0,120,163
mandelbrot,astar_heap,1278.8,1.0,259,163
mandelbrot,astar_heap,1002.3,1.0,165,163
mandelbrot,astar_heap,398.7,1.0,79,163
mandelbrot,astar_heap,208.5,1.0,80,163
mandelbrot,astar_heap,409.5,1.0,102,163
mandelbrot,astar_heap,165.4,1.0,56,163
mandelbrot,astar_heap,432.8,1.0,140,163
mandelbrot,astar_heap,1025.3,1.0,225,163
mandelbrot,astar_heap,892.8,1.0,124,163
mandelbrot,astar_heap,662.7,1.0,135,163
mandelbrot,astar_heap,566.6,1.0,93,163
mandelbrot,astar_heap,391.7,1.0,114,163
mandelbrot,astar_heap,596.2,1.0,133,163
mandelbrot,astar_heap,713.2,1.0,102,163
mandelbrot,astar_heap,859.5,1.0,159,163
mandelbrot,astar_heap,547.8,1.0,208,163
mandelbrot,astar_heap,59.3,1.0,31,163
mandelbrot,astar_heap,1104.1,1.0,165,163
mandelbrot,astar_heap,655.8,1.0,239,163
mandelbrot,astar_heap,32.4,1.0,31,163
mandelbrot,astar_heap,1118.4,1.0,189,163
mandelbrot,astar_heap,67.3,1.0,44,163
mandelbrot,astar_heap,1652.9,1.0,250,163
mandelbrot,astar_heap,223.0,1.0,62,163
mandelbrot,astar_heap,1453.9,1.0,228,163
mandelbrot,astar_heap,1045.2,1.0,223,163
mandelbrot,astar_heap,157.6,1.0,84,163
mandelbrot,astar_heap,1172.5,1.0,185,163
mandelbrot,astar_heap,1405.5,1.0,219,163
mandelbrot,astar_heap,174.7,1.0,69,163
mandelbrot,astar_heap,532.7,1.0,151,163
mandelbrot,astar_heap,340.2,1.0,95,163
mandelbrot,astar_heap,384.2,1.0,97,163
mandelbrot,astar_heap,431.9,1.0,117,163
mandelbrot,astar_heap,656.3,1.0,101,163
mandelbrot,astar_heap,465.2,1.0,176,163
mandelbrot,astar_heap,193.6,1.0,85,163
mandelbrot,astar_heap,583.9,1.0,103,163
mandelbrot,astar_heap,1615.1,1.0,228,163
mandelbrot,astar_heap,150.9,1.0,61,163
mandelbrot,astar_heap,1663.7,1.0,182,163
mandelbrot,astar_heap,329.6,1.0,87,163
mandelbrot,astar_heap,974.1,1.0,133,163
mandelbrot,astar_heap,25.7,1.0,28,163
mandelbrot,astar_heap,1192.5,1.0,232,163
mandelbrot,astar_heap,607.9,1.0,103,163
mandelbrot,astar_heap,591.4,1.0,110,163
mandelbrot,astar_heap,23.5,1.0,17,163
mandelbrot,weighted_3,210.7,1.0,102,163
mandelbrot,weighted_3,87.1,1.0,85,163
mandelbrot,weighted_3,271.6,1.0,143,163
mandelbrot,weighted_3,1215.8,1.0,225,163
mandelbrot,weighted_3,870.1,1.0,177,163
mandelbrot,weighted_3,2249.7,1.0,169,163
mandelbrot,weighted_3,614.8,1.0,199,163
mandelbrot,weighted_3,105.1,1.0,132,163
mandelbrot,weighted_3,428.9,1.0,231,163
mandelbrot,weighted_3,485.6,1.0,135,163
mandelbrot,weighted_3,32.3,1.0238,42,163
mandelbrot,weighted_3,25.2,1.0,42,163
mandelbrot,weighted_3,523.7,1.1328,271,163
mandelbrot,weighted_3,47.3,1.0,53,163
mandelbrot,weighted_3,303.2,1.0,135,163
mandelbrot,weighted_3,418.1,1.0,157,163
mandelbrot,weighted_3,304.2,1.0,144,163
mandelbrot,weighted_3,524.8,1.0158,316,163
mandelbrot,weighted_3,420.7,1.0,252,163
mandelbrot,weighted_3,87.0,1.0,83,163
mandelbrot,weighted_3,496.7,1.0,149,163
mandelbrot,weighted_3,125.4,1.0,118,163
mandelbrot,weighted_3,101.3,1.0,121,163
mandelbrot,weighted_3,213.0,1.0,109,163
mandelbrot,weighted_3,272.5,1.0,107,163
mandelbrot,weighted_3,40.5,1.0,42,163
mandelbrot,weighted_3,62.0,1.0,66,163
mandelbrot,weighted_3,82.7,1.0,98,163
mandelbrot,weighted_3,244.6,1.0,161,163
mandelbrot,weighted_3,80.4,1.0,69,163
mandelbrot,weighted_3,756.4,1.0,197,163
mandelbrot,weighted_3,74.5,1.0,62,163
mandelbrot,weighted_3,499.1,1.0,168,163
mandelbrot,weighted_3,12.4,1.0,23,163
mandelbrot,weighted_3,357.0,1.0,178,163
mandelbrot,weighted_3,332.9,1.0586,222,163
mandelbrot,weighted_3,82.9,1.0,88,163
mandelbrot,weighted_3,114.3,1.0,122,163
mandelbrot,weighted_3,261.1,1.0,151,163
mandelbrot,weighted_3,85.1,1.0,73,163
mandelbrot,weighted_3,798.5,1.0,240,163
mandelbrot,weighted_3,283.7,1.0312,128,163
mandelbrot,weighted_3,574.8,1.0,154,163
mandelbrot,weighted_3,252.9,1.0062,161,163
mandelbrot,weighted_3,448.6,1.0571,280,163
mandelbrot,weighted_3,127.5,1.0,119,163
mandelbrot,weighted_3,222.0,1.0,115,163
mandelbrot,weighted_3,837.3,1.0,209,163
mandelbrot,weighted_3,42.8,1.0,47,163
mandelbrot,weighted_3,126.7,1.0,127,163
mandelbrot,weighted_3,32.2,1.0,40,163
mandelbrot,weighted_3,230.0,1.0,132,163
mandelbrot,weighted_3,236.3,1.0,137,163
mandelbrot,weighted_3,943.6,1.0,201,163
mandelbrot,weighted_3,44.1,1.0,51,163
mandelbrot,weighted_3,200.2,1.0,142,163
mandelbrot,weighted_3,88.2,1.0,96,163
mandelbrot,weighted_3,29.5,1.2449,49,163
mandelbrot,weighted_3,1151.4,1.0,205,163
mandelbrot,weighted_3,93.3,1.0,133,163
mandelbrot,weighted_3,350.7,1.0,143,163
mandelbrot,weighted_3,277.8,1.0,197,163
mandelbrot,weighted_3,135.3,1.0,117,163
mandelbrot,weighted_3,148.9,1.0,118,163
mandelbrot,weighted_3,356.5,1.0,191,163
mandelbrot,weighted_3,183.0,1.0,133,163
mandelbrot,weighted_3,17.8,1.0,31,163
mandelbrot,weighted_3,54.0,1.0,56,163
mandelbrot,weighted_3,175.9,1.1447,152,163
mandelbrot,weighted_3,262.7,1.0,149,163
mandelbrot,weighted_3,18.8,1.0,21,163
mandelbrot,weighted_3,269.1,1.0,169,163
mandelbrot,weighted_3,148.5,1.0,144,163
mandelbrot,weighted_3,117.2,1.0568,88,163
mandelbrot,weighted_3,43.9,1.0,32,163
mandelbrot,weighted_3,73.6,1.0,82,163
mandelbrot,weighted_3,171.1,1.0,109,163
mandelbrot,weighted_3,378.9,1.0,173,163
mandelbrot,weighted_3,160.8,1.0,95,163
mandelbrot,weighted_3,43.3,1.0,55,163
mandelbrot,weighted_3,82.5,1.0,97,163
mandelbrot,weighted_3,130.3,1.0,72,163
mandelbrot,weighted_3,921.6,1.0,260,163
mandelbrot,weighted_3,352.8,1.0,142,163
mandelbrot,weighted_3,1151.8,1.0909,253,163
mandelbrot,weighted_3,164.7,1.0,127,163
mandelbrot,weighted_3,1341.0,1.0,249,163
mandelbrot,weighted_3,408.6,1.0,134,163
mandelbrot,weighted_3,27.3,1.0,36,163
mandelbrot,weighted_3,115.5,1.0,145,163
mandelbrot,weighted_3,256.8,1.0,152,163
mandelbrot,weighted_3,105.0,1.0,135,163
mandelbrot,weighted_3,1019.8,1.0,262,163
mandelbrot,weighted_3,1852.0,1.0,223,163
mandelbrot,weighted_3,106.1,1.0,123,163
mandelbrot,weighted_3,370.5,1.0,191,163
mandelbrot,weighted_3,100.8,1.0,57,163
mandelbrot,weighted_3,34.1,1.0,45,163
mandelbrot,weighted_3,163.9,1.0,105,163
mandelbrot,weighted_3,44.4,1.0,46,163
mandelbrot,weighted_3,481.8,1.0,201,163
mandelbrot,weighted_3,172.1,1.0,104,163
mandelbrot,weighted_3,419.2,1.0,165,163
mandelbrot,weighted_3,193.0,1.0,142,163
mandelbrot,weighted_3,1282.2,1.1917,240,163
mandelbrot,weighted_3,361.6,1.0,184,163
mandelbrot,weighted_3,39.6,1.0,54,163
mandelbrot,weighted_3,173.8,1.0,134,163
mandelbrot,weighted_3,4.5,1.0,10,163
mandelbrot,weighted_3,207.4,1.0,157,163
mandelbrot,weighted_3,1289.5,1.0,253,163
mandelbrot,weighted_3,53.4,1.0,48,163
mandelbrot,weighted_3,69.4,1.0,85,163
mandelbrot,weighted_3,12.3,1.0,17,163
mandelbrot,weighted_3,24.2,1.0,42,163
mandelbrot,weighted_3,128.7,1.0,154,163
mandelbrot,weighted_3,31.7,1.069,29,163
mandelbrot,weighted_3,36.2,1.0,49,163
mandelbrot,weighted_3,211.5,1.0,98,163
mandelbrot,weighted_3,1507.4,1.0,237,163
mandelbrot,weighted_3,29.3,1.0,49,163
mandelbrot,weighted_3,155.5,1.3523,88,163
mandelbrot,weighted_3,457.9,1.0,174,163
mandelbrot,weighted_3,67.2,1.0,57,163
mandelbrot,weighted_3,262.6,1.0,162,163
mandelbrot,weighted_3,411.5,1.0,222,163
mandelbrot,weighted_3,148.1,1.0,83,163
mandelbrot,weighted_3,301.5,1.0,131,163
mandelbrot,weighted_3,666.6,1.0,155,163
mandelbrot,weighted_3,228.0,1.0,185,163
mandelbrot,weighted_3,158.8,1.0,138,163
mandelbrot,weighted_3,268.5,1.0,158,163
mandelbrot,weighted_3,153.2,1.05,120,163
mandelbrot,weighted_3,655.2,1.1351,259,163
mandelbrot,weighted_3,253.0,1.0061,165,163
mandelbrot,weighted_3,87.9,1.0,79,163
mandelbrot,weighted_3,119.6,1.0,80,163
mandelbrot,weighted_3,151.8,1.0,102,163
mandelbrot,weighted_3,105.2,1.0,56,163
mandelbrot,weighted_3,207.7,1.0,140,163
mandelbrot,weighted_3,266.9,1.0,225,163
mandelbrot,weighted_3,527.6,1.0,124,163
mandelbrot,weighted_3,126.2,1.0963,135,163
mandelbrot,weighted_3,140.0,1.0,93,163
mandelbrot,weighted_3,199.3,1.0175,114,163
mandelbrot,weighted_3,355.7,1.0,133,163
mandelbrot,weighted_3,145.2,1.0,102,163
mandelbrot,weighted_3,263.2,1.0,159,163
mandelbrot,weighted_3,336.5,1.024,208,163
mandelbrot,weighted_3,21.9,1.0,31,163
mandelbrot,weighted_3,345.5,1.0,165,163
mandelbrot,weighted_3,308.4,1.0,239,163
mandelbrot,weighted_3,17.6,1.0,31,163
mandelbrot,weighted_3,487.8,1.0,189,163
mandelbrot,weighted_3,32.9,1.0,44,163
mandelbrot,weighted_3,1114.3,1.0,250,163
mandelbrot,weighted_3,77.3,1.0806,62,163
mandelbrot,weighted_3,1166.7,1.0,228,163
mandelbrot,weighted_3,382.4,1.0224,223,163
mandelbrot,weighted_3,84.1,1.0,84,163
mandelbrot,weighted_3,530.8,1.0,185,163
mandelbrot,weighted_3,592.0,1.0,219,163
mandelbrot,weighted_3,82.7,1.0,69,163
mandelbrot,weighted_3,165.2,1.0,151,163
mandelbrot,weighted_3,90.2,1.0,95,163
mandelbrot,weighted_3,192.6,1.0103,97,163
mandelbrot,weighted_3,352.2,1.0,117,163
mandelbrot,weighted_3,196.6,1.0,101,163
mandelbrot,weighted_3,283.9,1.0,176,163
mandelbrot,weighted_3,49.3,1.0,85,163
mandelbrot,weighted_3,139.8,1.0,103,163
mandelbrot,weighted_3,699.7,1.0,228,163
mandelbrot,weighted_3,53.7,1.0,61,163
mandelbrot,weighted_3,1015.1,1.0,182,163
mandelbrot,weighted_3,81.0,1.0,87,163
mandelbrot,weighted_3,246.4,1.0,133,163
mandelbrot,weighted_3,27.7,1.0,28,163
mandelbrot,weighted_3,560.4,1.0,232,163
mandelbrot,weighted_3,275.8,1.0,103,163
mandelbrot,weighted_3,192.0,1.0,110,163
mandelbrot,weighted_3,10.0,1.0,17,163
mandelbrot,weighted_5,233.1,1.0,102,163
mandelbrot,weighted_5,117.7,1.0,85,163
mandelbrot,weighted_5,463.7,1.1259,143,163
mandelbrot,weighted_5,464.5,1.2889,225,163
mandelbrot,weighted_5,3787.2,2.0904,177,163
mandelbrot,weighted_5,258.0,1.0355,169,163
mandelbrot,weighted_5,183.5,1.3216,199,163
mandelbrot,weighted_5,114.5,1.0,132,163
mandelbrot,weighted_5,249.8,1.0216,231,163
mandelbrot,weighted_5,499.6,1.7704,135,163
mandelbrot,weighted_5,24.1,1.0238,42,163
mandelbrot,weighted_5,19.2,1.0,42,163
mandelbrot,weighted_5,233.5,1.2509,271,163
mandelbrot,weighted_5,42.3,1.0,53,163
mandelbrot,weighted_5,206.8,1.0,135,163
mandelbrot,weighted_5,354.1,1.4713,157,163
mandelbrot,weighted_5,520.3,1.0417,144,163
mandelbrot,weighted_5,446.9,1.2627,316,163
mandelbrot,weighted_5,176.1,1.0635,252,163
mandelbrot,weighted_5,109.7,1.0,83,163
mandelbrot,weighted_5,298.2,1.0134,149,163
mandelbrot,weighted_5,105.4,1.7373,118,163
mandelbrot,weighted_5,49.8,1.1901,121,163
mandelbrot,weighted_5,222.5,1.8349,109,163
mandelbrot,weighted_5,653.3,1.271,107,163
mandelbrot,weighted_5,25.2,1.2619,42,163
mandelbrot,weighted_5,51.9,1.8485,66,163
mandelbrot,weighted_5,25.5,1.0,98,163
mandelbrot,weighted_5,195.2,1.5776,161,163
mandelbrot,weighted_5,50.8,1.5217,69,163
mandelbrot,weighted_5,310.2,1.3147,197,163
mandelbrot,weighted_5,16.0,1.0,62,163
mandelbrot,weighted_5,649.7,1.0,168,163
mandelbrot,weighted_5,9.0,1.0,23,163
mandelbrot,weighted_5,251.8,1.4326,178,163
mandelbrot,weighted_5,182.1,1.1396,222,163
mandelbrot,weighted_5,92.7,1.1364,88,163
mandelbrot,weighted_5,60.6,1.0,122,163
mandelbrot,weighted_5,261.6,1.0397,151,163
mandelbrot,weighted_5,32.2,1.5753,73,163
mandelbrot,weighted_5,230.0,1.0417,240,163
mandelbrot,weighted_5,681.8,1.0312,128,163
mandelbrot,weighted_5,638.8,1.0,154,163
mandelbrot,weighted_5,275.6,1.3975,161,163
mandelbrot,weighted_5,283.7,1.3107,280,163
mandelbrot,weighted_5,123.1,1.1092,119,163
mandelbrot,weighted_5,150.6,2.0348,115,163
mandelbrot,weighted_5,633.8,1.5024,209,163
mandelbrot,weighted_5,16.8,1.0,47,163
mandelbrot,weighted_5,58.4,1.0394,127,163
mandelbrot,weighted_5,30.4,1.0,40,163
mandelbrot,weighted_5,243.3,1.1061,132,163
mandelbrot,weighted_5,270.1,2.3504,137,163
mandelbrot,weighted_5,670.9,1.4328,201,163
mandelbrot,weighted_5,13.4,1.0,51,163
mandelbrot,weighted_5,81.9,1.3803,142,163
mandelbrot,weighted_5,45.2,1.0,96,163
mandelbrot,weighted_5,22.7,1.3673,49,163
mandelbrot,weighted_5,3422.3,1.4927,205,163
mandelbrot,weighted_5,43.1,1.1805,133,163
mandelbrot,weighted_5,85.3,1.0839,143,163
mandelbrot,weighted_5,378.1,1.1218,197,163
mandelbrot,weighted_5,75.4,1.0,117,163
mandelbrot,weighted_5,178.3,1.5424,118,163
mandelbrot,weighted_5,537.8,1.8534,191,163
mandelbrot,weighted_5,216.1,1.3233,133,163
mandelbrot,weighted_5,13.4,1.0,31,163
mandelbrot,weighted_5,39.1,1.1964,56,163
mandelbrot,weighted_5,92.5,1.2237,152,163
mandelbrot,weighted_5,97.0,1.1074,149,163
mandelbrot,weighted_5,19.1,1.0,21,163
mandelbrot,weighted_5,574.8,1.2012,169,163
mandelbrot,weighted_5,101.1,1.0,144,163
mandelbrot,weighted_5,68.5,1.4659,88,163
mandelbrot,weighted_5,39.1,1.5938,32,163
mandelbrot,weighted_5,68.4,1.5244,82,163
mandelbrot,weighted_5,251.3,1.0,109,163
mandelbrot,weighted_5,814.5,1.0809,173,163
mandelbrot,weighted_5,155.1,1.9895,95,163
mandelbrot,weighted_5,42.9,1.0,55,163
mandelbrot,weighted_5,102.5,1.0,97,163
mandelbrot,weighted_5,68.3,2.2361,72,163
mandelbrot,weighted_5,2083.8,1.3692,260,163
mandelbrot,weighted_5,189.9,1.5352,142,163
mandelbrot,weighted_5,522.1,1.0909,253,163
mandelbrot,weighted_5,143.3,1.2441,127,163
mandelbrot,weighted_5,1548.5,1.4659,249,163
mandelbrot,weighted_5,705.7,1.0,134,163
mandelbrot,weighted_5,45.0,1.1667,36,163
mandelbrot,weighted_5,63.9,1.0,145,163
mandelbrot,weighted_5,92.7,1.2105,152,163
mandelbrot,weighted_5,100.7,1.1333,135,163
mandelbrot,weighted_5,1340.0,1.0229,262,163
mandelbrot,weighted_5,323.3,1.2601,223,163
mandelbrot,weighted_5,150.4,1.0488,123,163
mandelbrot,weighted_5,126.9,1.0,191,163
mandelbrot,weighted_5,80.6,1.3509,57,163
mandelbrot,weighted_5,20.7,1.0,45,163
mandelbrot,weighted_5,251.1,1.1143,105,163
mandelbrot,weighted_5,31.8,1.0,46,163
mandelbrot,weighted_5,844.7,1.199,201,163
mandelbrot,weighted_5,79.0,1.4808,104,163
mandelbrot,weighted_5,519.3,1.0364,165,163
mandelbrot,weighted_5,176.8,1.5845,142,163
mandelbrot,weighted_5,2095.5,1.1917,240,163
mandelbrot,weighted_5,517.8,1.0,184,163
mandelbrot,weighted_5,18.0,1.0,54,163
mandelbrot,weighted_5,171.1,1.2239,134,163
mandelbrot,weighted_5,4.5,1.0,10,163
mandelbrot,weighted_5,227.2,1.9427,157,163
mandelbrot,weighted_5,3461.3,1.8577,253,163
mandelbrot,weighted_5,37.9,3.0833,48,163
mandelbrot,weighted_5,45.4,1.0706,85,163
mandelbrot,weighted_5,11.6,1.0,17,163
mandelbrot,weighted_5,14.3,1.0,42,163
mandelbrot,weighted_5,74.2,1.1688,154,163
mandelbrot,weighted_5,34.6,1.069,29,163
mandelbrot,weighted_5,35.5,1.0,49,163
mandelbrot,weighted_5,143.8,1.8673,98,163
mandelbrot,weighted_5,667.6,1.1646,237,163
mandelbrot,weighted_5,37.9,1.0,49,163
mandelbrot,weighted_5,74.2,2.2386,88,163
mandelbrot,weighted_5,200.2,1.0,174,163
mandelbrot,weighted_5,14.8,1.0,57,163
mandelbrot,weighted_5,117.3,1.1975,162,163
mandelbrot,weighted_5,127.0,1.0,222,163
mandelbrot,weighted_5,26.6,1.0602,83,163
mandelbrot,weighted_5,307.6,1.0305,131,163
mandelbrot,weighted_5,1214.5,1.0645,155,163
mandelbrot,weighted_5,192.1,1.0324,185,163
mandelbrot,weighted_5,130.2,1.0,138,163
mandelbrot,weighted_5,215.3,1.519,158,163
mandelbrot,weighted_5,130.6,1.05,120,163
mandelbrot,weighted_5,415.7,1.4286,259,163
mandelbrot,weighted_5,163.3,1.1394,165,163
mandelbrot,weighted_5,57.4,1.0,79,163
mandelbrot,weighted_5,123.3,2.0125,80,163
mandelbrot,weighted_5,118.3,1.1471,102,163
mandelbrot,weighted_5,96.5,1.0,56,163
mandelbrot,weighted_5,80.5,1.2357,140,163
mandelbrot,weighted_5,367.2,1.3467,225,163
mandelbrot,weighted_5,829.4,2.3871,124,163
mandelbrot,weighted_5,142.0,1.0963,135,163
mandelbrot,weighted_5,69.1,2.2043,93,163
mandelbrot,weighted_5,32.6,1.1228,114,163
mandelbrot,weighted_5,79.7,1.0,133,163
mandelbrot,weighted_5,79.0,1.0,102,163
mandelbrot,weighted_5,115.7,1.2013,159,163
mandelbrot,weighted_5,154.3,1.1923,208,163
mandelbrot,weighted_5,20.7,1.0,31,163
mandelbrot,weighted_5,175.9,1.0,165,163
mandelbrot,weighted_5,159.0,1.0209,239,163
mandelbrot,weighted_5,14.3,1.0,31,163
